#### EXPORT DONNEES METEO POUR "REIMS" (LAT/LON: 49.258329/4.031696)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C_6H,TEMPERATURE_NOON_C_12H,TEMPERATURE_EVENING_C_18H,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING_6H,WEATHER_CODE_NOON_12H,WEATHER_CODE_EVENING_18H,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C_3H,WEATHER_CODE_NIGHT_3H,TEMPERATURE_9H,WEATHER_CODE_9H,TEMPERATURE_15H,WEATHER_CODE_15H,TEMPERATURE_21H,WEATHER_CODE_21H,TEMPERATURE_MIDNIGHT_0H,WEATHER_CODE_MIDNIGHT_0H
2012-01-16,3,-2,18,-2,3,-1,0,71,10,1028,5.75,3,0,-7,113,113,113,0,2,8.7,météo très défavorable,17:14:00,08:33:00,-2,113,-1,113,3,113,-2,113,-1,113
2012-01-17,3,-3,11,-3,3,-2,0,63,10,1031,20.125,3,0,-6,113,113,113,0,2,8.7,météo très défavorable,17:16:00,08:32:00,-3,113,-1,113,2,116,-2,116,-2,113
2012-01-18,4,-3,19,-2,4,2,1,91,8,1032,41.5,4,2,-6,113,113,266,0,2,6.9,météo très défavorable,17:17:00,08:32:00,-2,113,-1,116,3,119,2,266,-3,113
2012-01-19,10,3,30,6,10,9,7.7,98,7.25,1028,96.5,10,9,1,266,122,302,0,2,3.3,météo défavorable,17:19:00,08:31:00,4,296,8,266,10,296,8,353,3,296
2012-01-20,7,4,26,4,7,6,2.8,96,7.875,1022,76.375,7,7,0,113,122,122,0,2,5.1,météo très défavorable,17:20:00,08:30:00,6,266,4,113,6,296,6,266,7,122
2012-01-21,10,6,27,7,10,9,1.5,97,7.375,1020,91.625,10,9,4,122,119,122,0,2,3.3,météo défavorable,17:22:00,08:29:00,7,122,9,266,10,266,9,263,6,122
2012-01-22,8,4,27,4,8,7,0.2,96,9.375,1017,57,8,7,-0,116,119,116,0,3,3.4,météo très défavorable,17:23:00,08:28:00,5,116,5,119,8,263,7,116,7,116
2012-01-23,7,3,15,3,7,5,0,97,6.75,1020,70.375,7,4,0,248,116,122,0,2,5.1,météo très défavorable,17:25:00,08:27:00,4,143,4,119,7,119,3,119,4,143
2012-01-24,5,0,7,0,5,3,1.7,96,6,1024,78.375,5,3,-2,143,122,143,0,1,5.2,météo très défavorable,17:26:00,08:26:00,2,353,3,116,5,266,3,266,4,353
2012-01-25,8,3,10,3,8,6,0.4,95,4.75,1021,84.25,8,6,1,143,116,143,0,2,5.2,météo très défavorable,17:28:00,08:25:00,3,143,4,119,8,119,6,266,3,248
2012-01-26,9,4,18,6,7,7,3,96,2.875,1018,88.875,9,7,3,266,296,266,0,2,3.4,météo défavorable,17:30:00,08:24:00,6,266,6,266,9,266,4,143,6,266
2012-01-27,7,1,10,1,6,2,0.2,94,9,1025,14.125,7,4,-3,113,113,113,0,1,8.7,météo très défavorable,17:31:00,08:22:00,1,113,3,116,7,113,2,113,2,143
2012-01-28,5,1,10,1,5,2,3.5,97,7.875,1028,62.25,5,3,-2,389,296,116,0,1,5.2,météo très défavorable,17:33:00,08:21:00,1,353,3,389,5,116,1,113,1,143
2012-01-29,3,-3,17,-2,3,-2,0,91,10,1029,22,3,0,-7,113,116,116,0,2,8.7,météo très défavorable,17:35:00,08:20:00,-1,113,0,113,2,116,-3,116,0,113
2012-01-30,1,-3,7,-3,1,-2,0,87,10,1027,40.375,1,0,-4,113,116,116,0,1,8.7,météo très défavorable,17:36:00,08:19:00,-2,116,-1,113,1,116,-3,116,-2,119
2012-01-31,1,-4,18,-3,1,-3,0,81,10,1026,50.75,1,0,-7,122,119,113,0,2,7,météo très défavorable,17:38:00,08:17:00,-2,122,-2,116,1,116,-4,113,-3,116
2012-02-01,-2,-7,27,-7,-2,-6,0,74,10,1027,0,0,0,-14,113,113,113,0,2,8.7,météo très défavorable,17:40:00,08:16:00,-6,113,-6,113,-2,113,-6,113,-5,113
2012-02-02,-4,-10,26,-10,-5,-7,0,62,10,1032,0,0,0,-17,113,113,113,0,2,8.7,météo très défavorable,17:41:00,08:15:00,-9,113,-8,113,-4,113,-8,113,-8,113
2012-02-03,-4,-11,16,-11,-4,-6,1,56,8,1037,29.875,0,0,-18,113,113,338,0.9,2,8.7,météo très défavorable,17:43:00,08:13:00,-10,113,-9,113,-4,116,-6,338,-9,113
2012-02-04,-4,-9,12,-9,-4,-7,0.5,72,9.375,1039,2.375,0,0,-14,113,113,113,0.4,1,8.7,météo très défavorable,17:44:00,08:12:00,-9,113,-8,113,-4,113,-8,113,-8,335
2012-02-05,-5,-10,19,-10,-5,-8,0,69,10,1034,52.875,0,0,-16,119,116,116,0,2,7,météo très défavorable,17:46:00,08:10:00,-10,116,-8,119,-5,116,-8,119,-9,113
2012-02-06,-4,-11,7,-11,-5,-9,0,76,10,1034,19.5,0,0,-15,116,113,113,0,2,8.7,météo très défavorable,17:48:00,08:09:00,-11,116,-9,113,-4,113,-10,113,-9,116
2012-02-07,-5,-12,25,-10,-5,-9,0.1,59,9.375,1037,15.875,0,0,-16,113,113,113,0.1,2,8.7,météo très défavorable,17:49:00,08:07:00,-9,113,-9,113,-5,113,-8,332,-12,113
2012-02-08,-2,-9,25,-9,-3,-5,0.4,82,9.375,1037,23.625,0,0,-16,116,116,113,0.3,1,8.7,météo très défavorable,17:51:00,08:06:00,-8,113,-6,113,-2,113,-6,113,-8,335
2012-02-09,-1,-9,18,-9,-2,-5,0,78,10,1038,32.125,0,0,-14,113,116,116,0,2,8.7,météo très défavorable,17:53:00,08:04:00,-8,113,-6,116,-1,116,-6,116,-7,113
2012-02-10,-1,-8,18,-8,-1,-5,0,89,10,1038,6.375,0,0,-13,113,113,113,0,2,8.7,météo très défavorable,17:54:00,08:03:00,-7,116,-5,113,-1,113,-6,113,-7,113
2012-02-11,-3,-9,18,-9,-4,-7,0,71,10,1035,1.25,0,0,-15,113,113,113,0,2,8.7,météo très défavorable,17:56:00,08:01:00,-8,113,-8,113,-3,113,-8,113,-7,113
2012-02-12,-1,-10,12,-10,-2,-4,0,80,10,1034,40.625,0,0,-15,116,116,116,0,2,8.7,météo très défavorable,17:58:00,07:59:00,-9,113,-7,116,-1,116,-3,119,-9,113
2012-02-13,3,-4,13,-3,2,1,1.6,89,6.75,1030,91.125,3,1,-6,122,332,332,1.4,1,3.8,météo très défavorable,17:59:00,07:58:00,-4,119,-1,326,3,338,0,338,-4,122
2012-02-14,6,0,22,1,6,1,1.6,98,6.375,1021,87,6,2,-2,248,119,119,0,1,5.2,météo très défavorable,18:01:00,07:56:00,1,266,3,119,5,119,2,296,0,248
2012-02-15,6,2,26,3,6,4,5.3,96,4.625,1023,96.625,6,5,-2,266,266,296,0,1,5.2,météo très défavorable,18:03:00,07:54:00,3,266,5,266,6,266,4,296,2,296
2012-02-16,8,4,12,4,8,5,0.6,97,7,1028,84.5,8,5,1,122,119,122,0,2,5.3,météo très défavorable,18:04:00,07:52:00,4,119,6,143,7,122,4,143,4,266
2012-02-17,7,0,14,0,6,5,0.7,96,5,1027,70.125,7,5,-3,143,122,266,0,1,5.3,météo très défavorable,18:06:00,07:51:00,1,143,4,119,7,266,4,122,2,143
2012-02-18,9,4,20,5,8,7,3,99,2,1023,98.125,9,7,2,266,266,266,0,2,5.3,météo très défavorable,18:08:00,07:49:00,5,266,6,266,9,266,6,266,4,266
2012-02-19,5,-1,21,0,5,0,4,93,9.375,1030,23.375,5,5,-4,113,116,179,0,1,10.6,météo très défavorable,18:09:00,07:47:00,4,176,2,113,5,113,-1,113,5,302
2012-02-20,5,-2,5,-2,5,-1,0,92,10,1036,7.125,5,0,-5,113,113,113,0,2,10.7,météo très défavorable,18:11:00,07:45:00,-2,113,2,113,5,113,-1,113,-2,113
2012-02-21,7,-2,9,-2,6,-0,0,78,10,1034,11.375,7,0,-5,113,113,113,0,2,10.7,météo très défavorable,18:13:00,07:43:00,-2,113,2,113,7,113,-1,113,-1,113
2012-02-22,7,-2,13,-2,7,1,0,84,10,1033,12.25,7,0,-4,113,113,113,0,2,10.7,météo très défavorable,18:14:00,07:42:00,-1,113,3,113,7,116,1,116,-1,113
2012-02-23,8,1,15,2,7,6,3.8,98,6.25,1028,95.875,8,7,-2,296,122,248,0,2,5.4,météo très défavorable,18:16:00,07:40:00,2,296,3,266,8,119,7,248,1,119
2012-02-24,10,7,12,7,10,9,0.8,98,3.5,1029,82.75,10,8,5,248,119,143,0,2,5.4,météo défavorable,18:17:00,07:38:00,7,266,8,143,10,119,8,248,7,266
2012-02-25,11,4,13,7,11,8,0.4,98,5.625,1029,77.625,11,9,5,248,122,263,0,2,5.4,météo défavorable,18:19:00,07:36:00,7,248,9,119,10,119,4,113,8,248
2012-02-26,9,0,9,0,9,3,0,90,10,1029,13,9,3,-2,113,113,113,0,3,10.9,météo très défavorable,18:21:00,07:34:00,1,113,5,113,9,116,1,113,2,113
2012-02-27,10,0,13,0,10,6,0,94,7,1029,38.75,10,5,-1,143,113,122,0,2,10.1,météo très défavorable,18:22:00,07:32:00,1,143,6,116,10,116,6,122,0,143
2012-02-28,11,5,10,5,11,8,0.4,97,7,1027,82.375,11,7,3,143,122,122,0,2,5.5,météo très défavorable,18:24:00,07:30:00,5,143,8,119,11,122,7,119,5,143
2012-02-29,14,4,6,4,13,9,0,97,5.5,1026,50.5,14,9,4,248,116,113,0,2,10.1,météo correcte,18:26:00,07:28:00,4,248,9,119,14,116,7,143,5,143
2012-03-01,13,5,8,5,13,8,0,96,7,1026,24.375,13,8,3,143,113,116,0,2,11,météo correcte,18:27:00,07:26:00,5,143,9,113,13,113,6,116,6,143
2012-03-02,13,5,6,6,12,7,0.2,96,7,1026,39.125,13,8,5,143,116,113,0,2,10.1,météo correcte,18:29:00,07:24:00,5,143,9,119,13,113,5,113,5,143
2012-03-03,12,4,15,4,12,7,0,94,8,1025,18.125,12,6,2,143,113,116,0,3,11.1,météo très défavorable,18:30:00,07:22:00,4,143,9,113,12,113,5,116,4,113
2012-03-04,10,4,16,6,10,7,5.7,97,3.375,1025,88.75,10,7,3,248,266,122,0,2,5.6,météo défavorable,18:32:00,07:20:00,5,143,7,266,9,266,7,302,4,143
2012-03-05,4,2,28,2,4,3,12.7,91,5.25,1020,95,4,3,-4,335,317,320,3.9,1,5.6,météo très défavorable,18:34:00,07:18:00,3,338,3,230,4,317,3,296,3,338
2012-03-06,8,1,9,1,7,3,1.7,98,8,1027,53.25,8,3,0,248,116,113,0.1,1,10.1,météo très défavorable,18:35:00,07:16:00,2,332,4,122,8,113,1,113,2,317
2012-03-07,6,0,21,-0,6,2,4.2,95,7.75,1028,59.125,6,3,-4,143,119,296,0,2,5.6,météo très défavorable,18:37:00,07:14:00,0,113,4,119,5,266,3,296,1,113
2012-03-08,8,0,14,-0,8,3,0.2,94,9,1036,23.25,8,2,-4,143,116,116,0,2,11.3,météo très défavorable,18:38:00,07:12:00,1,113,4,113,8,116,2,113,2,116
2012-03-09,11,-1,7,-1,10,5,0,93,10,1038,19,11,2,-1,113,113,116,0,3,11.3,météo très défavorable,18:40:00,07:09:00,-1,113,6,113,11,113,5,116,1,113
2012-03-10,12,2,10,2,12,9,0.4,96,7,1037,60.875,12,8,0,143,119,266,0,3,7.2,météo très défavorable,18:42:00,07:07:00,3,116,8,116,11,122,8,143,5,116
2012-03-11,13,6,14,7,13,9,0.2,98,6.25,1036,60.5,13,8,6,248,116,116,0,3,11.4,météo correcte,18:43:00,07:05:00,7,248,10,116,13,116,6,113,8,248
2012-03-12,15,4,13,4,13,9,0,94,7,1034,6.625,15,9,1,143,113,113,0,3,11.4,météo correcte,18:45:00,07:03:00,4,143,8,113,15,113,7,143,5,113
2012-03-13,14,4,10,4,14,8,0,94,8,1032,4.625,14,7,1,113,113,113,0,2,11.5,météo correcte,18:46:00,07:01:00,4,143,9,113,14,113,5,113,6,143
2012-03-14,14,2,9,2,12,8,0,94,10,1032,12.125,14,6,-1,113,113,113,0,3,11.6,météo correcte,18:48:00,06:59:00,3,113,7,116,14,113,5,113,4,113
2012-03-15,18,2,12,2,15,11,0,93,10,1029,4.625,18,9,-1,113,113,113,0,4,11.6,météo favorable,18:49:00,06:57:00,3,113,8,113,18,113,11,113,5,113
2012-03-16,20,6,12,6,18,14,0.1,97,8,1024,4.5,20,11,5,143,113,113,0,4,11.6,météo favorable,18:51:00,06:55:00,7,143,12,113,20,113,12,113,9,113
2012-03-17,13,7,21,7,13,8,2.5,98,8.125,1019,61.125,13,9,5,353,353,116,0,2,7.4,météo correcte,18:53:00,06:52:00,8,176,10,353,11,263,7,143,10,176
2012-03-18,11,5,14,6,11,6,4.4,98,8.375,1022,68.625,11,8,3,122,176,200,0,2,10.2,météo défavorable,18:54:00,06:50:00,8,296,9,176,11,176,5,353,8,143
2012-03-19,10,2,17,2,10,5,0,97,8,1035,28.625,10,3,-2,119,113,113,0,2,11.6,météo très défavorable,18:56:00,06:48:00,3,143,5,116,10,113,3,113,3,143
2012-03-20,12,0,7,0,12,6,0,88,10,1037,19.875,12,2,-1,113,116,113,0,3,11.6,météo très défavorable,18:57:00,06:46:00,0,113,8,116,12,113,5,113,2,113
2012-03-21,15,2,18,2,14,9,0,78,10,1035,3.75,15,4,-1,113,113,113,0,3,11.6,météo correcte,18:59:00,06:44:00,2,113,9,113,15,113,7,113,4,113
2012-03-22,17,4,13,4,16,11,0,70,10,1031,16.375,17,6,1,113,113,113,0,4,11.6,météo correcte,19:00:00,06:42:00,5,113,10,113,17,113,9,119,6,113
2012-03-23,19,5,9,5,18,12,0,84,10,1026,22.625,19,9,4,116,113,113,0,4,11.6,météo favorable,19:02:00,06:40:00,6,116,12,116,19,113,10,113,7,116
2012-03-24,19,7,13,7,19,13,0,87,10,1027,8.75,19,9,6,113,113,113,0,4,11.6,météo favorable,19:03:00,06:37:00,7,113,14,113,19,113,10,113,8,113
2012-03-25,20,7,14,7,19,13,0,90,10,1030,3.375,20,10,5,113,113,113,0,4,11.6,météo favorable,19:05:00,06:35:00,7,113,14,113,20,113,11,113,9,113
2012-03-26,18,6,15,6,18,12,0,66,10,1033,7.25,18,7,4,113,113,113,0,4,11.6,météo favorable,19:07:00,06:33:00,7,113,13,113,18,113,9,113,9,113
2012-03-27,19,6,16,6,18,12,0,82,10,1034,5.5,19,8,3,113,113,113,0,4,11.6,météo favorable,19:08:00,06:31:00,6,113,13,113,19,113,10,113,7,113
2012-03-28,19,6,16,6,18,12,0,90,10,1032,4.375,19,9,4,113,113,113,0,4,11.6,météo favorable,19:10:00,06:29:00,7,113,14,113,19,113,10,113,8,113
2012-03-29,17,5,18,5,17,11,0,83,10,1028,11,17,7,3,113,113,113,0,4,11.6,météo correcte,19:11:00,06:27:00,6,113,12,113,17,113,8,113,8,113
2012-03-30,15,4,15,4,15,11,0,86,10,1025,33,15,9,2,113,116,119,0,4,9,météo correcte,19:13:00,06:25:00,4,113,11,116,15,119,8,116,6,113
2012-03-31,13,3,19,3,13,8,0.2,97,6.75,1019,43.125,13,7,3,143,116,116,0,2,10.3,météo correcte,19:14:00,06:23:00,3,248,10,113,11,119,4,113,5,143
2012-04-01,11,-1,13,-1,10,6,0,91,10,1020,8.875,11,1,-4,113,113,113,0,3,11.6,météo très défavorable,19:16:00,06:20:00,0,113,6,113,11,113,3,113,2,113
2012-04-02,15,1,8,2,13,9,0,83,10,1016,20.25,15,4,-1,113,116,113,0,3,10.3,météo correcte,19:17:00,06:18:00,1,113,8,113,15,119,5,113,2,113
2012-04-03,17,2,3,4,16,12,1.5,86,9.875,1005,19,17,6,4,113,113,116,0,4,11.6,météo correcte,19:19:00,06:16:00,2,113,13,113,17,116,8,176,3,113
2012-04-04,14,3,6,3,14,8,1.5,90,9.875,1011,24.625,14,5,2,113,113,116,0,3,11.6,météo correcte,19:20:00,06:14:00,3,113,11,113,14,176,6,113,5,353
2012-04-05,14,4,14,4,14,10,0.7,85,8.75,1015,32.5,14,8,1,113,116,263,0,4,10.3,météo correcte,19:22:00,06:12:00,4,113,11,113,12,263,7,116,5,113
2012-04-06,13,2,13,2,13,8,0,93,10,1015,24.5,13,4,-1,116,113,113,0,3,11.6,météo correcte,19:23:00,06:10:00,3,116,8,113,13,113,4,113,5,116
2012-04-07,12,2,18,2,12,7,0.9,70,10,1012,60.75,12,5,0,119,353,353,0,3,7.8,météo très défavorable,19:25:00,06:08:00,3,116,9,119,11,353,3,113,3,116
2012-04-08,11,-1,10,-1,10,7,0.1,88,10,1017,29.375,11,2,-4,113,113,116,0,3,11.6,météo très défavorable,19:27:00,06:06:00,-1,113,6,113,11,116,6,119,0,113
2012-04-09,11,6,21,7,11,9,5.9,97,5.75,1012,100,11,9,4,122,122,296,0,2,6.6,météo défavorable,19:28:00,06:04:00,6,266,10,266,11,266,9,296,6,266
2012-04-10,12,6,28,7,12,9,6.4,96,5.75,998,83.125,12,9,3,266,122,266,0,2,6.6,météo défavorable,19:30:00,06:02:00,8,266,11,119,10,296,6,143,9,296
2012-04-11,12,3,18,3,12,7,3.4,98,6.375,1002,66.5,12,6,0,248,119,176,0,2,10.8,météo très défavorable,19:31:00,06:00:00,3,248,9,116,12,353,4,353,4,143
2012-04-12,12,3,9,4,12,7,2,96,7.875,1006,30.25,12,6,3,143,116,113,0,2,13.8,météo très défavorable,19:33:00,05:58:00,4,176,9,113,12,353,3,113,3,143
2012-04-13,14,0,4,4,14,8,0.6,94,8.875,1006,17.75,14,5,4,113,113,113,0,4,13.8,météo correcte,19:34:00,05:56:00,0,143,12,113,14,116,4,176,1,113
2012-04-14,13,2,18,4,13,8,1.8,80,9.625,1006,21.5,13,6,2,113,113,116,0,2,13.8,météo correcte,19:36:00,05:54:00,2,113,11,113,12,176,5,176,2,176
2012-04-15,10,3,28,4,10,7,0.3,94,10,1017,62.75,10,4,-1,122,119,116,0,2,9.8,météo très défavorable,19:37:00,05:52:00,3,119,7,119,9,119,3,113,4,353
2012-04-16,10,0,23,1,10,6,0.1,88,10,1022,12.875,10,1,-4,113,113,113,0,3,13.9,météo très défavorable,19:39:00,05:50:00,0,113,7,113,9,116,1,113,1,113
2012-04-17,11,-2,20,1,11,4,2.2,81,7.875,1021,56.875,11,4,-3,116,116,266,0,3,12.2,météo très défavorable,19:40:00,05:48:00,-1,116,8,113,7,296,4,266,-2,116
2012-04-18,11,5,28,5,9,8,7.9,96,4.75,1001,97.5,11,7,1,266,122,389,0,2,8.7,météo très défavorable,19:42:00,05:46:00,5,266,7,266,11,353,7,389,5,248
2012-04-19,12,4,19,5,12,8,10.9,98,9,994,76.75,12,7,2,296,119,353,0,2,9.9,météo très défavorable,19:43:00,05:44:00,6,296,9,176,12,353,4,176,6,389
2012-04-20,11,3,17,4,9,8,2.7,97,5.125,1000,63.5,11,7,1,248,266,176,0,2,11.1,météo très défavorable,19:45:00,05:42:00,3,248,9,122,11,176,4,176,3,143
2012-04-21,10,3,21,5,10,8,4.7,97,8.375,1005,83,10,8,2,296,200,113,0,2,9.9,météo très défavorable,19:46:00,05:40:00,5,296,8,353,10,353,3,248,5,122
2012-04-22,10,3,21,4,10,8,3.5,97,8.5,1009,71.75,10,7,1,119,353,176,0,2,10,météo très défavorable,19:48:00,05:38:00,3,119,8,353,10,353,4,176,3,248
2012-04-23,11,2,23,4,11,7,6.5,100,7,1008,89.625,11,7,1,119,119,296,0,2,8.8,météo très défavorable,19:49:00,05:37:00,2,248,7,119,6,302,5,353,3,248
2012-04-24,10,4,18,6,10,8,2.6,99,5.875,1003,90.375,10,8,5,248,119,353,0,2,10,météo défavorable,19:51:00,05:35:00,5,389,8,266,10,353,4,248,4,200
2012-04-25,11,3,26,6,10,11,6,97,7,1004,92.875,11,10,2,122,266,122,0,2,8.9,météo défavorable,19:52:00,05:33:00,4,122,10,122,11,302,9,302,3,248
2012-04-26,13,9,28,9,13,11,3.4,96,8.75,1012,73,13,10,6,119,122,353,0,4,11.1,météo défavorable,19:54:00,05:31:00,9,266,12,176,13,353,9,296,9,116
2012-04-27,15,9,14,9,15,11,6,98,6.5,1016,86.25,15,11,7,248,119,143,0,3,10,météo défavorable,19:55:00,05:29:00,9,296,10,263,14,353,11,296,9,302
2012-04-28,20,11,12,13,20,16,6.3,97,8.5,1012,61.625,20,15,12,299,116,119,0,4,12.3,météo correcte,19:57:00,05:27:00,12,299,17,119,19,116,15,116,11,266
2012-04-29,17,9,28,14,16,13,3.6,90,9.125,1012,30.375,17,12,12,116,113,113,0,4,14.3,météo correcte,19:58:00,05:26:00,12,293,14,263,17,113,9,176,14,116
2012-04-30,19,8,14,9,19,15,4.7,94,8.5,1015,34.375,19,13,8,113,119,116,0,4,13.4,météo correcte,20:00:00,05:24:00,8,143,15,116,15,293,12,356,8,113
2012-05-01,17,10,15,11,16,14,3.7,96,7.375,1019,42.75,17,11,9,143,113,113,0,3,13.4,météo correcte,20:01:00,05:22:00,10,248,13,119,17,113,11,116,10,356
2012-05-02,13,9,18,11,13,11,2.3,95,6.375,1019,76.75,13,12,8,116,200,248,0,4,9.3,météo défavorable,20:02:00,05:20:00,9,143,13,296,12,296,9,266,10,116
2012-05-03,16,8,12,9,15,13,2.9,98,5.125,1015,66.125,16,12,7,266,353,176,0,3,11.4,météo défavorable,20:04:00,05:19:00,8,248,11,266,16,176,8,176,8,248
2012-05-04,19,8,8,10,19,14,10.5,91,8.875,1009,47.375,19,15,9,116,200,356,0,5,13.5,météo correcte,20:05:00,05:17:00,8,113,16,176,18,356,11,296,8,113
2012-05-05,14,9,8,11,14,12,12.3,98,8.25,1007,89.125,14,12,11,353,122,143,0,3,9.3,météo défavorable,20:07:00,05:15:00,9,353,12,353,14,353,9,302,10,302
2012-05-06,12,5,10,9,12,12,16,98,6.625,1015,87.5,12,10,9,302,122,119,0,3,10.4,météo très défavorable,20:08:00,05:14:00,9,389,10,266,12,353,5,143,9,389
2012-05-07,16,1,8,8,16,13,1.1,91,7.25,1018,45.875,16,11,8,116,113,176,0,3,14.5,météo correcte,20:10:00,05:12:00,1,248,13,116,16,113,9,176,2,248
2012-05-08,18,7,18,9,18,14,1.6,94,7.625,1015,69.5,18,14,7,116,116,122,0,3,12.5,météo défavorable,20:11:00,05:11:00,7,248,14,116,15,296,12,353,8,143
2012-05-09,19,13,17,13,19,18,2.3,99,7.375,1017,81.75,19,16,12,200,122,176,0,4,10.4,météo défavorable,20:12:00,05:09:00,13,122,16,266,19,353,14,176,13,248
2012-05-10,25,13,19,16,25,22,8.3,97,9.125,1018,36.5,27,20,16,116,176,176,0,5,14.5,météo correcte,20:14:00,05:07:00,14,116,22,116,25,176,19,356,13,176
2012-05-11,21,10,18,17,21,13,5.2,97,7.625,1027,64.625,21,18,17,143,353,122,0,4,9.4,météo correcte,20:15:00,05:06:00,16,143,20,353,18,353,10,116,18,356
2012-05-12,14,6,15,9,14,11,0.5,87,8.75,1035,20.125,14,9,7,113,113,176,0,3,14.5,météo correcte,20:17:00,05:05:00,9,113,12,113,14,176,6,143,10,119
