#### EXPORT DONNEES METEO POUR "REIMS" (LAT/LON: 49.258329/4.031696)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C_6H,TEMPERATURE_NOON_C_12H,TEMPERATURE_EVENING_C_18H,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING_6H,WEATHER_CODE_NOON_12H,WEATHER_CODE_EVENING_18H,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C_3H,WEATHER_CODE_NIGHT_3H,TEMPERATURE_9H,WEATHER_CODE_9H,TEMPERATURE_15H,WEATHER_CODE_15H,TEMPERATURE_21H,WEATHER_CODE_21H,TEMPERATURE_MIDNIGHT_0H,WEATHER_CODE_MIDNIGHT_0H
2024-01-15,2,-2,18,-0,1,-2,0.7,98,8,1016,60.875,2,0,-4,338,113,113,1.2,2,6,météo très défavorable,17:13:00,08:34:00,-2,143,1,326,2,176,-2,116,-1,116
2024-01-16,1,-3,8,-2,0,-2,0,86,10,1016,41.625,1,0,-5,116,113,122,0,2,9,météo très défavorable,17:14:00,08:33:00,-2,116,-3,116,1,113,-2,116,-2,113
2024-01-17,12,-2,40,1,10,10,5.2,99,8.25,1005,100,12,9,-2,296,266,176,0,2,1,météo très défavorable,17:16:00,08:32:00,0,311,3,296,12,122,10,353,-2,122
2024-01-18,1,-8,22,-0,0,-3,3.1,98,4.875,1016,57.75,1,1,-6,338,113,143,9.1,1,7,météo très défavorable,17:17:00,08:31:00,0,338,0,338,0,113,-7,143,1,317
2024-01-19,-0,-7,7,-6,-1,-5,0,97,4,1028,13.625,0,0,-9,143,113,143,0,1,9,météo très défavorable,17:19:00,08:31:00,-6,143,-7,143,0,113,-6,143,-6,143
2024-01-20,-0,-7,6,-7,-1,-5,0,96,6,1031,14.125,0,0,-10,143,113,116,0,1,9,météo très défavorable,17:20:00,08:30:00,-7,143,-7,143,0,113,-5,113,-6,143
2024-01-21,5,-4,23,-1,2,4,0,85,10,1027,67,5,4,-7,116,122,122,0,2,1,météo très défavorable,17:22:00,08:29:00,-3,113,0,119,3,122,5,122,-4,113
2024-01-22,9,5,39,7,9,8,1.1,90,7,1027,72,9,7,3,176,266,113,0,2,2,météo défavorable,17:23:00,08:28:00,7,116,8,266,9,266,7,113,5,122
2024-01-23,10,5,23,6,7,8,0.4,95,9,1032,77.5,10,9,1,116,176,122,0,3,1,météo très défavorable,17:25:00,08:27:00,6,119,5,119,8,266,10,122,6,116
2024-01-24,13,8,32,12,12,9,0.8,91,9,1033,80.625,13,11,9,176,176,116,0,3,6,météo défavorable,17:27:00,08:26:00,13,176,12,266,12,116,9,122,11,122
2024-01-25,12,9,15,9,10,10,0.2,98,7.75,1032,95.375,12,9,9,143,119,176,0,2,2,météo défavorable,17:28:00,08:25:00,9,122,9,248,12,176,10,122,9,176
2024-01-26,11,3,28,11,9,5,0.3,93,9,1039,44.375,11,9,5,116,113,113,0,2,6,météo défavorable,17:30:00,08:23:00,10,176,10,266,9,176,3,113,10,176
2024-01-27,7,1,8,1,5,3,0,85,10,1038,13.125,7,0,-1,113,113,113,0,2,9,météo très défavorable,17:31:00,08:22:00,2,113,1,116,7,113,2,116,2,113
2024-01-28,10,2,15,3,8,7,0,73,10,1033,49.125,10,5,-1,116,116,122,0,3,8,météo très défavorable,17:33:00,08:21:00,2,113,3,116,10,119,6,122,2,113
2024-01-29,11,6,12,6,10,8,0,88,10,1029,40.125,11,7,4,122,113,113,0,3,8,météo défavorable,17:35:00,08:20:00,6,122,6,113,11,119,8,113,6,116
2024-01-30,11,6,17,7,11,9,0,93,10,1034,83.5,11,8,5,122,119,122,0,3,1,météo défavorable,17:36:00,08:18:00,7,122,8,122,10,176,8,116,7,116
2024-01-31,11,4,13,5,9,9,0,83,10,1035,33.75,11,7,4,113,113,113,0,3,7,météo très défavorable,17:38:00,08:17:00,6,116,4,116,11,122,7,113,7,116
2024-02-01,9,5,17,7,8,7,0.7,96,7,1036,65.875,9,8,4,122,143,113,0,3,2,météo défavorable,17:40:00,08:16:00,8,122,8,266,9,143,5,113,6,113
2024-02-02,10,2,15,3,7,7,0,83,10,1036,20.25,10,5,0,113,113,113,0,3,9,météo très défavorable,17:41:00,08:14:00,3,113,3,113,10,113,6,122,4,113
2024-02-03,12,8,14,9,10,11,0,91,10,1033,90.625,12,8,7,176,122,122,0,2,2,météo défavorable,17:43:00,08:13:00,9,122,9,176,12,119,10,122,8,176
2024-02-04,12,8,22,9,12,10,0.1,89,10,1032,88.875,12,8,7,176,122,122,0,2,2,météo défavorable,17:45:00,08:12:00,9,119,9,176,11,176,10,116,9,122
2024-02-05,12,5,17,6,10,9,0,96,8,1029,18.5,12,7,3,143,113,113,0,3,9,météo défavorable,17:46:00,08:10:00,7,116,6,143,12,113,8,113,8,116
2024-02-06,10,7,29,9,9,9,0,81,10,1023,83.625,10,6,5,176,122,119,0,2,4,météo défavorable,17:48:00,08:09:00,9,119,8,119,10,116,9,122,7,122
2024-02-07,10,9,34,10,10,9,2.3,90,6.875,1016,100,10,9,5,122,266,266,0,2,1,météo défavorable,17:50:00,08:07:00,10,122,10,176,9,296,10,266,9,122
2024-02-08,12,9,36,11,11,10,1.5,97,5,1005,100,12,10,8,176,266,266,0,3,1,météo défavorable,17:51:00,08:06:00,11,176,12,176,11,266,10,266,10,266
2024-02-09,12,9,30,10,11,10,1.6,88,9,992,98,12,8,7,122,176,353,0,3,1,météo défavorable,17:53:00,08:04:00,10,266,10,176,12,176,10,353,9,353
2024-02-10,11,7,12,8,11,8,3.6,96,5.75,988,86.5,11,9,6,143,176,353,0,2,1,météo défavorable,17:55:00,08:02:00,8,143,8,143,10,296,8,296,8,143
2024-02-11,8,5,24,7,7,7,0.3,88,10,1002,90.125,8,6,3,176,176,176,0,2,1,météo très défavorable,17:56:00,08:01:00,7,122,7,176,8,176,6,176,6,353
2024-02-12,9,4,14,6,7,6,0,93,10,1016,72.625,9,5,2,119,176,176,0,2,4,météo très défavorable,17:58:00,07:59:00,7,176,5,119,9,176,5,113,7,119
2024-02-13,10,4,17,4,8,7,0,94,9,1022,51.125,10,4,2,116,116,116,0,2,6,météo très défavorable,18:00:00,07:57:00,4,116,4,143,10,176,7,116,5,176
2024-02-14,12,8,21,8,12,12,0.1,91,10,1022,85,12,10,5,122,122,122,0,3,1,météo défavorable,18:01:00,07:56:00,8,116,9,122,12,176,11,116,8,176
2024-02-15,15,9,17,9,13,12,0,89,10,1021,60,15,9,8,119,119,122,0,4,6,météo correcte,18:03:00,07:54:00,9,116,9,119,15,116,10,116,10,113
2024-02-16,12,7,16,9,11,11,0.2,93,9,1025,70,12,11,7,122,266,176,0,4,1,météo défavorable,18:04:00,07:52:00,10,113,11,119,12,176,8,116,9,116
2024-02-17,11,5,5,5,10,10,0,94,9,1034,67.875,11,7,5,116,119,176,0,2,2,météo très défavorable,18:06:00,07:51:00,6,113,6,119,11,176,9,119,6,143
2024-02-18,9,5,21,5,9,7,2.3,90,9.875,1035,71.75,9,7,3,116,176,296,0,3,1,météo très défavorable,18:08:00,07:49:00,6,113,6,122,8,176,8,176,6,113
2024-02-19,12,7,19,8,11,9,0.4,94,6,1031,78.25,12,9,6,143,122,176,0,2,5,météo défavorable,18:09:00,07:47:00,7,143,8,143,12,266,8,176,10,176
2024-02-20,10,6,15,6,9,8,0,95,7,1031,55.125,10,6,5,143,116,113,0,2,11,météo défavorable,18:11:00,07:45:00,6,143,7,116,10,116,7,122,7,143
2024-02-21,9,6,27,6,9,8,3.9,94,6.75,1027,85.5,9,8,4,143,119,296,0,2,1,météo défavorable,18:13:00,07:43:00,6,143,7,122,9,266,9,296,8,119
2024-02-22,11,5,46,11,10,11,6.3,93,8.25,1008,97.375,11,10,6,296,296,296,0,2,1,météo défavorable,18:14:00,07:41:00,9,296,11,266,10,296,7,176,9,296
2024-02-23,8,3,31,4,7,5,1.9,87,10,1000,73.25,8,3,-1,122,176,353,0,3,2,météo très défavorable,18:16:00,07:40:00,4,119,4,119,8,353,4,113,5,116
2024-02-24,7,1,27,2,4,5,1.3,91,9.875,1004,83.25,7,3,-3,116,122,116,0,1,3,météo très défavorable,18:18:00,07:38:00,4,176,2,176,7,176,3,296,4,176
2024-02-25,10,4,22,5,7,8,0.9,89,8,1004,94.125,10,5,2,122,116,266,0,2,1,météo très défavorable,18:19:00,07:36:00,5,176,5,122,10,122,7,266,4,176
2024-02-26,9,7,14,7,9,8,3.8,94,7.875,1006,100,9,7,5,122,353,353,0,2,1,météo défavorable,18:21:00,07:34:00,8,176,8,143,9,353,8,266,8,296
2024-02-27,10,3,21,6,8,8,0,91,10,1019,67.375,10,5,1,122,116,119,0,2,11,météo très défavorable,18:22:00,07:32:00,7,122,5,116,10,116,5,113,7,176
2024-02-28,10,1,9,2,8,7,0,90,10,1024,17.875,10,2,-1,113,113,113,0,2,11,météo très défavorable,18:24:00,07:30:00,3,113,3,113,10,113,5,116,4,119
2024-02-29,9,3,19,3,8,8,1.3,83,9.875,1020,57.125,9,7,-1,116,119,296,0,3,4,météo très défavorable,18:26:00,07:28:00,3,113,4,113,9,176,8,176,4,113
2024-03-01,9,4,34,4,9,8,0.5,93,9,1009,79.625,9,7,0,119,116,122,0,2,5,météo très défavorable,18:27:00,07:26:00,5,122,5,113,8,176,8,266,9,176
2024-03-02,8,6,20,8,6,7,1.9,95,6,1002,100,8,6,4,176,266,266,0,2,1,météo très défavorable,18:29:00,07:24:00,8,176,7,176,7,266,7,266,8,353
2024-03-03,9,4,17,5,5,6,0.5,93,9,1005,99.125,9,6,1,176,176,122,0,2,1,météo très défavorable,18:30:00,07:22:00,8,176,5,266,6,176,6,122,9,176
2024-03-04,9,3,10,3,8,8,0,90,10,1013,51.375,9,4,0,116,116,122,0,2,9,météo très défavorable,18:32:00,07:20:00,4,119,4,116,9,116,6,116,5,119
2024-03-05,9,5,15,5,8,7,0.3,94,10,1018,86.125,9,5,2,176,176,176,0,3,1,météo très défavorable,18:34:00,07:18:00,5,176,6,176,9,176,6,176,5,116
2024-03-06,9,3,8,4,7,7,0.1,96,7,1025,80.5,9,4,2,143,176,176,0,2,4,météo très défavorable,18:35:00,07:16:00,4,143,5,176,9,176,6,119,3,143
2024-03-07,11,2,21,2,10,8,0,87,10,1024,32.375,11,4,0,113,116,116,0,3,10,météo très défavorable,18:37:00,07:13:00,3,113,5,113,11,119,6,116,4,113
2024-03-08,12,2,22,3,10,9,0,87,10,1014,24.375,12,4,-2,113,113,176,0,3,10,météo très défavorable,18:38:00,07:11:00,3,113,5,113,12,116,7,116,4,113
2024-03-09,12,5,30,5,12,8,1,87,8,1002,50.5,12,6,2,116,176,266,0,3,5,météo très défavorable,18:40:00,07:09:00,6,113,7,116,10,266,7,176,5,113
2024-03-10,11,6,15,6,11,9,0.9,91,7,997,80.375,11,7,3,176,116,176,0,2,5,météo défavorable,18:42:00,07:07:00,7,143,7,119,11,266,7,116,6,266
2024-03-11,7,6,19,6,6,7,2.4,96,7.875,1009,100,7,6,3,176,296,353,0,2,1,météo très défavorable,18:43:00,07:05:00,6,143,6,176,6,266,7,353,6,176
2024-03-12,11,7,19,7,9,8,2,94,8.875,1018,95.5,11,7,4,176,353,296,0,2,1,météo défavorable,18:45:00,07:03:00,8,176,7,176,11,176,8,266,7,176
2024-03-13,11,9,14,9,10,11,0,97,10,1020,97.125,11,9,7,122,122,122,0,3,1,météo défavorable,18:46:00,07:01:00,10,176,9,122,11,122,10,119,10,176
2024-03-14,15,7,18,7,14,13,0,93,10,1019,43.125,15,10,5,113,122,116,0,4,9,météo correcte,18:48:00,06:59:00,8,116,9,113,15,116,11,122,8,116
2024-03-15,14,9,27,10,12,12,0.9,91,10,1014,83.875,14,10,8,122,176,353,0,4,1,météo défavorable,18:50:00,06:57:00,10,116,11,176,14,353,11,176,9,116
2024-03-16,12,7,22,9,12,10,0.4,90,9.875,1024,69.875,12,8,6,176,176,113,0,2,4,météo défavorable,18:51:00,06:54:00,10,176,9,176,11,176,8,113,10,176
2024-03-17,12,7,12,7,12,11,0.1,92,10,1024,81.5,12,10,6,116,119,119,0,2,2,météo défavorable,18:53:00,06:52:00,7,119,9,122,12,176,10,119,8,122
2024-03-18,14,9,14,10,14,12,1.3,99,7.875,1019,85,14,10,9,296,176,119,0,3,2,météo défavorable,18:54:00,06:50:00,10,143,11,176,14,176,12,122,10,143
2024-03-19,16,9,9,10,14,14,0,79,10,1020,38.375,16,8,8,116,113,113,0,3,11,météo correcte,18:56:00,06:48:00,11,116,11,116,16,176,10,113,11,119
2024-03-20,16,8,9,8,15,14,0,84,10,1020,57.75,16,9,8,122,122,119,0,4,3,météo correcte,18:57:00,06:46:00,10,113,11,122,16,113,11,116,12,116
2024-03-21,16,10,12,11,15,14,0,89,10,1026,46.125,16,10,9,176,116,116,0,4,11,météo correcte,18:59:00,06:44:00,11,116,12,116,16,116,11,122,11,116
2024-03-22,17,9,14,9,15,15,0,93,10,1026,45,17,11,8,116,116,176,0,4,12,météo correcte,19:00:00,06:42:00,9,116,12,116,17,113,12,176,10,116
2024-03-23,8,5,31,6,8,6,2,86,8,1018,83.25,8,6,2,176,353,353,0,2,5,météo très défavorable,19:02:00,06:39:00,7,266,6,266,8,353,5,176,8,176
2024-03-24,8,3,27,3,6,8,0.5,94,9,1014,79,8,4,-1,122,176,176,0,2,1,météo très défavorable,19:04:00,06:37:00,3,116,5,176,8,266,4,176,4,176
2024-03-25,10,1,22,1,9,9,0,94,10,1013,44.125,10,3,-1,113,122,119,0,3,9,météo très défavorable,19:05:00,06:35:00,2,113,5,116,10,116,7,116,3,113
2024-03-26,12,6,17,9,11,10,0.2,91,9.375,995,82,12,9,6,119,176,176,0,2,3,météo défavorable,19:07:00,06:33:00,7,122,9,176,12,263,6,176,7,122
2024-03-27,10,6,22,6,8,9,0.4,94,9,991,91.125,10,5,4,266,122,176,0,2,1,météo défavorable,19:08:00,06:31:00,6,176,7,176,10,176,6,116,6,122
2024-03-28,10,5,36,6,8,7,3.3,86,9.625,999,62.25,10,5,1,176,353,116,0,3,9,météo défavorable,19:10:00,06:29:00,6,302,6,176,10,176,6,116,5,113
2024-03-29,12,7,31,12,10,9,9.5,92,8.375,999,80.75,12,10,7,176,296,176,0,3,1,météo défavorable,19:11:00,06:27:00,9,116,11,296,11,302,8,266,7,113
2024-03-30,14,6,21,9,14,8,0.1,88,9,1000,72.5,14,8,5,122,122,176,0,2,1,météo défavorable,19:13:00,06:24:00,8,116,11,122,8,176,7,116,6,143
2024-03-31,13,6,21,6,13,10,1.3,90,8,999,62.5,13,10,4,116,266,116,0,2,4,météo correcte,19:14:00,06:22:00,7,143,9,176,13,353,8,116,7,119
2024-04-01,12,7,28,8,10,11,11.5,98,8.125,1005,77.75,12,8,6,302,353,176,0,2,4,météo défavorable,20:16:00,07:21:00,8,302,9,176,12,176,8,113,8,266
2024-04-02,13,7,33,7,10,11,0.8,90,8.875,1012,90.125,13,8,3,176,353,176,0,2,1,météo défavorable,20:17:00,07:19:00,7,176,7,266,13,176,10,176,8,119
2024-04-03,13,9,22,9,10,13,1.7,94,7,1011,89.125,13,11,6,266,122,353,0,3,4,météo défavorable,20:19:00,07:16:00,9,266,9,266,13,176,11,176,9,122
2024-04-04,14,10,44,11,13,14,5.6,95,7.625,1015,84.375,14,11,7,302,353,176,0,3,4,météo défavorable,20:20:00,07:14:00,11,176,11,266,14,353,11,116,10,266
2024-04-05,17,10,26,10,17,15,0.2,93,9,1014,64.125,17,13,9,116,122,119,0,3,6,météo correcte,20:22:00,07:12:00,12,143,13,116,15,353,13,113,12,119
2024-04-06,22,10,25,10,19,19,0,84,10,1015,25.25,24,16,8,122,113,113,0,5,12,météo favorable,20:23:00,07:10:00,12,113,14,113,22,113,15,116,13,113
2024-04-07,17,11,11,13,17,15,0.1,83,10,1019,76.875,17,13,12,122,122,176,0,4,5,météo défavorable,20:25:00,07:08:00,14,119,13,122,17,119,12,122,14,113
2024-04-08,21,11,21,11,18,19,0.6,94,8.875,1012,64.625,21,15,11,143,119,176,0,4,10,météo correcte,20:26:00,07:06:00,13,119,14,119,21,113,14,353,13,200
2024-04-09,13,5,30,8,9,9,0.5,87,10,1023,77.25,13,12,4,176,176,176,0,2,4,météo défavorable,20:28:00,07:04:00,10,176,9,176,10,176,6,116,13,353
2024-04-10,13,3,9,3,11,11,0,95,9,1032,22.625,13,6,1,143,176,113,0,3,13,météo correcte,20:29:00,07:02:00,4,113,8,113,13,116,7,113,5,113
2024-04-11,15,6,13,6,13,15,0,81,10,1033,62.125,15,12,3,116,122,119,0,4,1,météo correcte,20:31:00,07:00:00,6,113,9,122,14,122,13,119,6,113
2024-04-12,19,12,8,12,17,17,0,88,10,1034,63.125,19,13,12,116,116,116,0,3,7,météo correcte,20:32:00,06:58:00,12,119,14,122,19,176,14,113,12,119
2024-04-13,21,12,15,12,20,20,0,93,10,1030,26.5,24,17,11,113,113,113,0,5,12,météo favorable,20:34:00,06:56:00,12,113,16,113,21,116,16,122,13,116
2024-04-14,17,10,10,10,15,15,0,87,10,1026,26.25,17,14,10,113,113,116,0,4,14,météo correcte,20:35:00,06:54:00,13,116,13,113,17,116,11,116,15,113
2024-04-15,12,6,41,8,12,7,0,78,10,1018,58.5,12,8,7,116,176,116,0,2,9,météo défavorable,20:37:00,06:52:00,9,176,10,116,11,176,6,113,11,122
2024-04-16,10,3,28,6,9,9,1.1,81,9.875,1016,77.125,10,5,1,176,353,176,0,2,3,météo défavorable,20:38:00,06:50:00,6,176,7,176,10,176,4,116,5,176
2024-04-17,8,2,19,3,8,6,2,96,6.75,1015,65.375,8,4,1,143,353,176,0,2,7,météo très défavorable,20:40:00,06:48:00,3,143,7,176,8,353,3,116,4,143
2024-04-18,10,2,18,4,8,10,0.1,95,10,1024,68.625,10,4,0,176,176,176,0,3,5,météo très défavorable,20:41:00,06:46:00,3,122,5,119,9,116,5,113,2,113
2024-04-19,9,3,27,4,7,8,0.2,90,10,1023,76.625,9,7,1,122,176,176,0,3,3,météo très défavorable,20:43:00,06:44:00,4,116,7,176,9,176,5,116,4,116
2024-04-20,8,2,25,4,6,7,0.5,86,10,1026,80.875,8,3,0,122,353,176,0,2,3,météo très défavorable,20:44:00,06:42:00,4,116,6,176,8,353,3,113,4,122
2024-04-21,8,1,25,2,5,8,0.4,93,9.875,1026,66.875,8,3,-3,176,176,176,0.1,2,2,météo très défavorable,20:46:00,06:40:00,2,176,5,176,7,176,3,116,2,113
2024-04-22,9,0,20,-0,8,8,0.2,92,10,1025,45,9,1,-5,116,176,176,0,2,9,météo très défavorable,20:48:00,06:38:00,1,113,5,113,9,176,3,113,2,116
2024-04-23,9,-1,13,-1,9,8,0,92,10,1022,42.875,9,2,-5,113,176,176,0,2,11,météo très défavorable,20:49:00,06:36:00,0,113,5,113,9,116,4,116,1,113
2024-04-24,7,1,25,4,7,6,0.9,93,10,1017,78.375,7,4,0,176,353,176,0,1,5,météo très défavorable,20:51:00,06:34:00,5,176,4,176,7,353,2,116,3,176
2024-04-25,8,0,14,0,7,8,0,92,10,1014,50.25,8,3,-2,116,176,116,0,2,7,météo très défavorable,20:52:00,06:32:00,1,116,6,176,8,119,4,116,1,116
2024-04-26,13,4,13,4,12,10,0.3,95,8,1007,62,13,8,2,143,353,176,0,3,5,météo correcte,20:54:00,06:30:00,4,143,9,116,13,176,8,176,6,116
2024-04-27,16,7,32,8,13,13,0.7,96,6,1005,78.125,16,11,6,143,266,116,0,3,8,météo défavorable,20:55:00,06:29:00,7,143,10,176,16,353,14,116,7,143
2024-04-28,14,8,31,11,12,12,0.7,80,9,1018,67,14,9,7,113,176,113,0,3,6,météo défavorable,20:57:00,06:27:00,10,176,11,176,14,176,9,116,13,266
2024-04-29,16,7,13,7,15,15,0.4,96,7,1020,84,16,12,5,143,176,353,0,3,3,météo défavorable,20:58:00,06:25:00,7,143,12,122,16,353,13,119,8,143
2024-04-30,17,11,14,11,15,17,1.9,95,8.875,1019,75.625,17,15,10,143,116,176,0,3,7,météo défavorable,21:00:00,06:23:00,11,296,12,176,17,353,13,116,11,122
2024-05-01,19,11,17,11,17,18,1.2,94,7.875,1012,58.25,19,15,11,143,116,386,0,3,9,météo correcte,21:01:00,06:21:00,11,143,15,116,19,119,14,176,13,353
2024-05-02,14,9,23,10,9,10,1.2,97,9,1010,90,14,13,6,176,176,176,0,3,1,météo défavorable,21:03:00,06:20:00,12,122,10,266,11,176,10,176,14,353
2024-05-03,14,7,22,7,13,13,0,96,10,1016,84.5,14,9,5,122,176,176,0,3,3,météo défavorable,21:04:00,06:18:00,9,176,11,176,14,176,9,113,9,176
2024-05-04,13,6,15,7,9,13,1.3,95,7.75,1016,68.375,13,10,5,143,176,176,0,2,5,météo défavorable,21:06:00,06:16:00,7,113,9,296,12,353,8,116,7,143
2024-05-05,16,9,18,10,14,16,1.4,98,6.375,1013,87.875,16,14,9,248,176,176,0,3,3,météo défavorable,21:07:00,06:15:00,9,248,12,176,16,353,13,116,9,266
2024-05-06,16,9,18,12,15,14,0.9,98,7.625,1012,78.375,16,12,11,248,176,176,0,3,7,météo défavorable,21:09:00,06:13:00,12,266,12,176,16,176,10,176,12,353
2024-05-07,17,8,16,8,15,15,0.3,95,6.875,1021,56.375,17,13,8,143,176,176,0,3,7,météo correcte,21:10:00,06:12:00,8,143,13,122,17,176,11,113,9,143
2024-05-08,17,8,18,8,16,16,0,97,10,1027,40.75,17,12,6,116,176,176,0,4,11,météo correcte,21:12:00,06:10:00,9,116,13,116,17,176,10,113,10,113
2024-05-09,18,8,15,9,17,17,0,93,9,1027,15.125,18,13,7,113,113,116,0,3,15,météo favorable,21:13:00,06:09:00,9,113,14,113,18,116,12,113,9,143
2024-05-10,20,9,16,9,19,19,0,90,10,1024,37.75,20,15,8,113,122,116,0,4,8,météo correcte,21:14:00,06:07:00,10,113,16,113,20,122,14,116,11,113
2024-05-11,21,10,17,11,20,20,0,87,10,1021,55,21,16,9,116,113,113,0,4,11,météo correcte,21:16:00,06:06:00,11,119,17,122,21,113,15,122,12,119
2024-05-12,21,12,15,13,20,18,3.9,86,9.375,1017,41.125,24,17,12,113,116,353,0,5,11,météo favorable,21:17:00,06:04:00,12,116,18,113,21,263,16,353,13,113
2024-05-13,19,12,17,13,16,18,0.4,98,8.75,1013,65.5,19,14,11,122,176,113,0,4,7,météo défavorable,21:19:00,06:03:00,13,248,15,176,19,176,14,113,15,353
2024-05-14,17,11,19,13,14,12,1.5,95,6.625,1007,73.5,17,15,12,119,176,266,0,3,2,météo défavorable,21:20:00,06:02:00,13,113,17,176,13,296,12,248,13,143
2024-05-15,14,11,12,11,13,14,0.9,97,6.625,1008,89.25,14,12,10,248,176,122,0,3,4,météo défavorable,21:21:00,06:00:00,11,143,13,143,14,122,12,116,12,296
2024-05-16,14,9,14,11,12,13,5.9,98,9.5,1008,86.375,14,12,9,296,296,176,0,3,5,météo défavorable,21:23:00,05:59:00,12,296,11,296,14,176,10,116,13,353
2024-05-17,16,9,8,10,14,15,1.7,94,9.375,1012,84.25,16,13,10,176,353,353,0,4,4,météo défavorable,21:24:00,05:58:00,9,122,14,263,16,353,12,122,10,116
