#### EXPORT DONNEES METEO POUR "REIMS" (LAT/LON: 49.258329/4.031696)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C_6H,TEMPERATURE_NOON_C_12H,TEMPERATURE_EVENING_C_18H,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING_6H,WEATHER_CODE_NOON_12H,WEATHER_CODE_EVENING_18H,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C_3H,WEATHER_CODE_NIGHT_3H,TEMPERATURE_9H,WEATHER_CODE_9H,TEMPERATURE_15H,WEATHER_CODE_15H,TEMPERATURE_21H,WEATHER_CODE_21H,TEMPERATURE_MIDNIGHT_0H,WEATHER_CODE_MIDNIGHT_0H
2014-01-22,5,0,14,-0,5,1,0,94,8.75,1014,59.125,5,2,-4,116,116,119,0,1,8.7,météo très défavorable,17:24:00,08:27:00,1,119,1,116,5,116,2,119,1,248
2014-01-23,5,1,19,1,5,4,0.1,96,9,1016,83.125,5,5,-1,122,119,122,0,1,3.4,météo très défavorable,17:26:00,08:26:00,2,119,2,143,5,122,2,116,1,122
2014-01-24,5,-1,6,-1,5,1,0.1,96,8,1018,10,5,2,-2,143,113,113,0,1,8.7,météo très défavorable,17:27:00,08:25:00,0,113,3,113,5,113,0,113,1,143
2014-01-25,5,0,14,1,5,2,0.6,91,9,1019,61.875,5,4,-3,122,116,116,0,2,6.9,météo très défavorable,17:29:00,08:24:00,0,119,2,116,4,119,5,266,0,113
2014-01-26,8,1,29,1,6,6,2.8,96,8.875,1017,57.875,8,7,-2,113,122,122,0,2,5.2,météo très défavorable,17:30:00,08:23:00,2,113,2,116,5,266,8,296,3,113
2014-01-27,4,1,25,1,4,3,2.2,93,9.375,999,57.75,5,3,-3,122,119,293,0,2,5.2,météo très défavorable,17:32:00,08:22:00,2,113,2,116,4,389,2,116,4,113
2014-01-28,5,0,28,0,4,2,0.4,96,9,998,69.5,5,3,-5,116,122,119,0,2,3.4,météo très défavorable,17:34:00,08:20:00,0,116,2,119,5,122,2,266,1,116
2014-01-29,4,0,25,0,4,3,0.8,82,8,1000,84.5,4,2,-5,122,122,122,0,2,3.4,météo très défavorable,17:35:00,08:19:00,1,116,1,122,4,266,3,266,1,116
2014-01-30,6,1,9,1,5,3,0.1,95,5,1006,79.75,6,4,-2,143,122,143,0,1,3.4,météo très défavorable,17:37:00,08:18:00,1,143,3,119,6,122,2,143,2,143
2014-01-31,7,1,17,1,7,4,0,96,7,1010,52.5,7,4,-1,143,116,116,0,1,7,météo très défavorable,17:39:00,08:17:00,3,143,3,119,7,113,4,116,1,143
2014-02-01,7,3,28,4,6,4,10.1,95,9,1006,61.5,7,6,-1,302,119,113,0,2,5.2,météo très défavorable,17:40:00,08:15:00,4,296,5,302,7,176,3,113,4,119
2014-02-02,7,1,16,1,6,3,0,95,9,1017,24.375,7,4,-3,113,113,116,0,2,8.7,météo très défavorable,17:42:00,08:14:00,2,116,2,113,7,116,2,143,2,113
2014-02-03,6,0,22,0,6,2,0,94,9,1016,12.125,6,2,-4,113,113,113,0,1,8.7,météo très défavorable,17:44:00,08:12:00,1,113,2,113,6,116,1,113,1,143
2014-02-04,8,1,18,2,8,4,0.2,96,10,1009,45.5,8,4,-2,119,116,113,0,2,5.2,météo très défavorable,17:45:00,08:11:00,3,119,3,119,8,116,3,113,1,113
2014-02-05,7,3,24,4,6,5,1.7,95,7.625,1001,66.125,7,5,-1,122,122,266,0,3,7,météo très défavorable,17:47:00,08:09:00,4,263,4,263,7,113,5,296,3,116
2014-02-06,8,3,27,3,8,5,8.4,95,8.75,1006,58.25,8,4,-2,116,116,299,0,2,7,météo très défavorable,17:49:00,08:08:00,4,116,5,116,5,302,7,119,4,263
2014-02-07,8,4,41,8,8,5,2.5,89,6.75,1005,64.625,8,6,2,266,119,176,0,2,5.3,météo très défavorable,17:50:00,08:06:00,8,266,7,266,8,176,4,113,7,353
2014-02-08,6,4,30,5,5,5,5.5,94,8.75,1001,77.625,6,6,0,296,122,119,0,2,3.6,météo très défavorable,17:52:00,08:05:00,5,263,5,302,6,296,4,113,4,119
2014-02-09,7,3,30,3,7,4,0.6,93,8.875,998,51.625,7,2,-3,116,122,113,0,1,7,météo très défavorable,17:54:00,08:03:00,3,116,4,116,7,176,3,116,4,266
2014-02-10,5,2,18,3,5,3,3.2,89,8.125,1000,64.625,5,3,-2,296,263,116,0,2,3.6,météo très défavorable,17:55:00,08:02:00,2,116,3,296,5,266,3,122,2,113
2014-02-11,7,3,24,4,7,5,3.7,96,9.75,1006,62,7,3,-1,116,113,296,0,3,7,météo très défavorable,17:57:00,08:00:00,4,116,4,116,7,122,4,296,3,116
2014-02-12,8,1,28,1,7,6,2.8,94,9.75,1011,53.25,8,4,-3,113,119,119,0,1,7.1,météo très défavorable,17:59:00,07:58:00,2,116,3,116,8,116,6,296,2,293
2014-02-13,6,2,24,4,5,4,7.1,100,9.625,1005,72,6,5,0,122,122,116,0,2,6.8,météo très défavorable,18:00:00,07:57:00,5,353,4,302,6,353,2,113,5,116
2014-02-14,8,1,26,1,6,6,2.3,97,9.75,1008,63.625,8,6,-3,119,122,293,0,2,6.8,météo très défavorable,18:02:00,07:55:00,1,116,4,116,6,296,8,353,2,113
2014-02-15,10,6,27,7,10,7,1.6,93,9.875,1006,65.125,10,8,3,122,122,119,0,2,5.3,météo défavorable,18:04:00,07:53:00,8,116,8,119,9,353,6,116,9,176
2014-02-16,8,3,21,3,7,5,0.3,96,10,1013,50.75,8,5,-1,119,116,116,0,3,10,météo très défavorable,18:05:00,07:52:00,4,119,5,119,8,116,4,113,5,116
2014-02-17,9,2,15,2,7,5,0.3,98,9.375,1015,40.25,9,5,-1,119,263,113,0,3,8.4,météo très défavorable,18:07:00,07:50:00,3,119,4,119,9,113,4,113,3,116
2014-02-18,9,2,13,2,9,6,0.7,88,9,1015,67.375,9,5,-2,113,119,119,0,2,8.5,météo très défavorable,18:08:00,07:48:00,3,122,5,116,9,116,6,266,3,119
2014-02-19,9,4,12,4,9,6,1.2,98,5.25,1016,88,9,7,1,248,122,119,0,2,5.3,météo très défavorable,18:10:00,07:46:00,4,248,6,266,9,119,5,353,4,248
2014-02-20,9,4,24,4,8,8,1.9,97,7,1016,82.375,9,8,1,119,266,122,0,2,5.3,météo très défavorable,18:12:00,07:44:00,5,116,7,266,9,119,9,266,6,353
2014-02-21,8,3,27,5,8,4,3.5,97,10,1013,39.625,8,7,0,353,119,113,0,2,8.5,météo très défavorable,18:13:00,07:42:00,7,353,6,353,8,113,3,113,8,353
2014-02-22,5,2,16,2,4,2,4.5,99,3.75,1019,81.875,5,5,-2,266,248,248,0,2,5.4,météo très défavorable,18:15:00,07:41:00,2,116,3,389,5,248,4,143,2,113
2014-02-23,10,4,18,5,9,6,0.3,97,7.75,1021,56.625,10,5,1,119,116,116,0,2,10.8,météo très défavorable,18:17:00,07:39:00,5,248,5,116,10,116,4,113,4,143
2014-02-24,12,2,20,2,11,8,0,91,10,1016,4.375,12,6,-2,113,113,113,0,3,10.8,météo très défavorable,18:18:00,07:37:00,3,113,6,113,12,113,7,113,4,113
2014-02-25,11,5,27,5,9,8,0.5,90,9.25,1012,48,11,8,1,113,122,116,0,3,8.5,météo très défavorable,18:20:00,07:35:00,6,116,9,176,11,116,7,263,6,113
2014-02-26,9,4,10,4,9,5,0.2,98,7.5,1021,58.125,9,5,1,248,116,113,0,3,8.5,météo très défavorable,18:21:00,07:33:00,4,248,6,122,9,113,4,113,5,116
2014-02-27,5,2,28,2,4,3,6.5,100,6.375,1022,65.5,5,3,-2,116,266,266,0,2,7,météo très défavorable,18:23:00,07:31:00,3,113,5,116,2,302,3,248,3,113
2014-02-28,6,2,21,4,4,3,5.5,100,8.5,1010,85.625,6,6,-1,122,122,176,0,1,7,météo très défavorable,18:25:00,07:29:00,4,353,4,302,6,266,2,353,3,119
2014-03-01,7,0,14,3,6,3,0.7,94,4.75,1003,73.375,7,4,2,143,122,116,0,1,7,météo très défavorable,18:26:00,07:27:00,3,266,5,119,7,266,0,143,2,248
2014-03-02,9,0,17,-0,8,4,0,95,7,1006,8.75,9,2,-2,143,113,113,0,1,11,météo très défavorable,18:28:00,07:25:00,0,143,5,113,9,113,3,113,0,143
2014-03-03,8,3,23,3,8,5,4.4,99,9.5,992,75.875,8,5,-1,122,119,200,0,3,7.1,météo très défavorable,18:30:00,07:23:00,3,302,5,116,8,353,4,353,3,116
2014-03-04,10,1,13,1,9,4,0.5,99,7.375,1010,62.875,10,4,-0,248,116,116,0,2,11.1,météo très défavorable,18:31:00,07:21:00,1,248,6,116,10,176,5,119,2,353
2014-03-05,11,1,11,1,10,5,0,91,10,1025,8,11,3,-1,113,113,113,0,3,11.1,météo très défavorable,18:33:00,07:19:00,2,113,7,113,11,113,4,113,2,113
2014-03-06,13,1,8,1,11,6,0,89,10,1030,3.25,13,3,-1,113,113,113,0,3,11.2,météo très défavorable,18:34:00,07:17:00,2,113,6,113,13,113,5,113,3,113
2014-03-07,14,2,8,2,12,8,0,89,10,1029,10.5,14,4,-1,113,113,113,0,3,11.2,météo correcte,18:36:00,07:15:00,2,113,7,113,14,116,6,113,4,113
2014-03-08,16,3,19,3,14,9,0,87,10,1031,7.25,16,5,-0,113,113,113,0,4,11.3,météo correcte,18:38:00,07:13:00,4,113,9,113,16,113,7,113,5,113
2014-03-09,18,4,11,4,16,11,0,89,10,1028,1.25,18,10,1,113,113,113,0,4,11.3,météo favorable,18:39:00,07:10:00,5,113,10,113,18,113,9,113,6,113
2014-03-10,17,4,17,4,15,11,0,89,10,1025,0,17,7,3,113,113,113,0,4,11.3,météo correcte,18:41:00,07:08:00,5,113,10,113,17,113,8,113,6,113
2014-03-11,17,6,18,6,15,11,0,94,10,1028,3.75,17,7,3,113,113,113,0,4,11.4,météo correcte,18:42:00,07:06:00,6,113,10,113,17,113,8,113,7,113
2014-03-12,17,5,12,5,15,10,0,82,10,1030,0,17,6,2,113,113,113,0,4,11.4,météo correcte,18:44:00,07:04:00,6,113,10,113,17,113,8,113,7,113
2014-03-13,17,4,6,4,17,10,0,85,10,1029,0,17,7,3,113,113,113,0,4,11.4,météo correcte,18:46:00,07:02:00,5,113,12,113,17,113,9,113,6,113
2014-03-14,17,5,9,5,17,10,0,86,10,1028,2.375,17,7,3,113,113,113,0,4,11.5,météo correcte,18:47:00,07:00:00,6,113,12,113,17,113,9,113,7,113
2014-03-15,12,5,21,5,12,8,0.1,97,10,1027,56.5,12,6,2,119,119,119,0,3,7.4,météo très défavorable,18:49:00,06:58:00,5,116,9,116,12,119,8,119,7,113
2014-03-16,16,6,18,6,14,11,0,97,6.5,1025,36.5,16,9,4,248,113,113,0,3,11.6,météo correcte,18:50:00,06:56:00,6,248,9,116,16,113,8,113,6,143
2014-03-17,13,4,9,4,13,7,0,96,8,1024,16.875,13,7,2,143,113,113,0,3,11.6,météo correcte,18:52:00,06:54:00,5,143,9,113,13,116,5,116,6,113
2014-03-18,13,4,21,5,12,9,0.3,93,8,1022,69.375,13,7,3,119,122,119,0,2,7.4,météo très défavorable,18:53:00,06:51:00,4,143,9,119,13,116,9,116,4,143
2014-03-19,15,5,13,5,14,9,0.1,99,8.75,1027,50,15,7,2,248,113,116,0,4,10.2,météo correcte,18:55:00,06:49:00,7,119,9,116,15,119,8,113,6,116
2014-03-20,18,5,23,5,17,13,0,86,10,1024,5.625,18,9,3,113,113,113,0,4,11.6,météo favorable,18:56:00,06:47:00,6,113,12,113,18,113,12,113,6,113
2014-03-21,12,9,30,9,12,9,4.3,97,9.75,1012,74.125,12,10,6,122,296,119,0,4,6.1,météo défavorable,18:58:00,06:45:00,10,116,11,296,12,353,9,122,10,113
2014-03-22,10,4,24,7,9,5,1,94,8.875,1008,54.375,10,7,4,116,119,113,0,2,8.9,météo défavorable,19:00:00,06:43:00,7,116,10,266,9,176,4,113,8,119
2014-03-23,10,1,17,1,10,4,1.2,97,6.875,1011,37.625,10,3,-3,143,116,176,0,2,9,météo très défavorable,19:01:00,06:41:00,2,143,6,119,10,353,2,116,2,143
2014-03-24,12,1,15,4,11,8,0,92,8.375,1014,55.5,12,5,2,119,119,119,0,2,10.3,météo très défavorable,19:03:00,06:38:00,4,176,8,176,12,176,6,176,1,143
2014-03-25,12,4,18,4,11,8,0.5,90,9.5,1014,60,12,6,1,116,119,116,0,3,9,météo très défavorable,19:04:00,06:36:00,4,176,8,176,12,176,6,176,5,116
2014-03-26,11,4,17,4,11,8,0.2,90,9,1015,63,11,5,2,119,119,119,0,3,9,météo très défavorable,19:06:00,06:34:00,4,176,8,176,11,176,7,176,5,116
2014-03-27,12,0,5,-0,12,5,0.4,88,10,1013,24,12,1,-2,113,116,116,0,3,10.3,météo très défavorable,19:07:00,06:32:00,0,113,8,113,12,119,3,113,1,113
2014-03-28,15,2,9,2,14,8,0,90,10,1016,16,15,4,0,113,119,113,0,3,10.3,météo correcte,19:09:00,06:30:00,2,113,10,113,15,113,7,113,3,113
2014-03-29,20,5,18,5,18,13,0,89,10,1017,12.25,20,8,2,113,113,113,0,4,11.6,météo favorable,19:10:00,06:28:00,5,113,13,113,20,113,10,113,7,113
2014-03-30,21,8,11,8,21,13,0,79,10,1016,18.5,24,7,6,113,113,113,0,5,11.6,météo favorable,19:12:00,06:26:00,8,113,15,113,21,113,11,116,8,113
2014-03-31,20,8,9,9,20,13,0,78,10,1015,43.125,20,9,9,116,119,113,0,5,9,météo correcte,19:14:00,06:24:00,8,116,16,116,20,119,11,113,9,116
2014-04-01,20,7,5,9,20,14,0.2,73,9.875,1013,22.75,20,9,8,116,113,176,0,5,11.6,météo favorable,19:15:00,06:21:00,7,113,15,116,20,116,12,113,8,113
2014-04-02,21,8,11,8,20,15,0,95,9,1009,27,21,11,7,143,113,116,0,5,10.3,météo favorable,19:17:00,06:19:00,9,113,15,113,21,113,14,122,10,113
2014-04-03,21,10,18,10,20,15,0,69,10,1005,30.125,21,9,9,116,113,116,0,5,11.6,météo favorable,19:18:00,06:17:00,12,116,17,113,21,116,12,116,12,116
2014-04-04,18,9,14,10,18,13,0,86,10,1013,67.5,18,11,10,116,119,122,0,4,7.8,météo défavorable,19:20:00,06:15:00,9,116,16,116,17,122,10,119,10,116
2014-04-05,17,6,8,6,16,11,0,93,10,1018,24,17,7,5,116,113,113,0,3,11.6,météo correcte,19:21:00,06:13:00,6,119,12,113,17,113,9,113,8,119
2014-04-06,18,8,16,8,17,15,0,93,9,1019,41.375,18,12,7,113,119,116,0,4,7.8,météo correcte,19:23:00,06:11:00,8,113,15,116,18,119,11,143,8,113
2014-04-07,22,10,18,10,21,17,1.3,96,6.5,1019,42.125,24,13,9,143,113,200,0,4,11.6,météo favorable,19:24:00,06:09:00,10,248,16,116,22,116,14,176,10,143
2014-04-08,13,6,24,7,13,9,2.8,95,9.75,1026,48.5,13,11,4,353,353,176,0,3,10.3,météo correcte,19:26:00,06:07:00,9,353,10,176,12,353,6,113,12,353
2014-04-09,15,3,6,4,15,9,0,96,7,1027,13,15,5,3,143,113,113,0,3,11.6,météo correcte,19:27:00,06:05:00,3,143,11,113,15,113,6,113,4,143
2014-04-10,19,4,3,6,18,12,0,85,10,1026,6,19,8,6,113,113,113,0,4,11.6,météo favorable,19:29:00,06:03:00,4,113,14,113,19,113,9,113,5,113
2014-04-11,18,7,14,7,18,13,0.1,91,10,1020,7.75,18,9,5,113,113,113,0,4,11.6,météo favorable,19:30:00,06:01:00,7,113,14,113,18,113,9,113,8,113
2014-04-12,16,5,10,6,16,12,0,93,9,1020,39.5,16,7,4,113,113,119,0,4,13.3,météo correcte,19:32:00,05:59:00,5,143,13,113,16,116,8,122,6,116
2014-04-13,15,4,12,5,15,11,0.4,92,9,1022,19.75,15,7,3,113,116,113,0,4,13.8,météo correcte,19:33:00,05:57:00,4,143,12,116,14,113,7,113,6,113
2014-04-14,14,4,21,5,14,9,0,96,6.75,1025,33.5,14,5,3,143,113,113,0,3,13.3,météo correcte,19:35:00,05:55:00,4,248,11,116,14,113,5,113,6,143
2014-04-15,12,2,14,3,12,8,0,93,8.75,1028,21.125,12,2,-0,113,113,113,0,3,13.8,météo très défavorable,19:36:00,05:53:00,2,248,9,113,12,113,4,113,3,113
2014-04-16,15,1,14,2,14,10,0,85,10,1029,6.25,15,2,-1,113,113,113,0,4,13.9,météo correcte,19:38:00,05:51:00,1,113,10,113,15,113,6,113,2,113
2014-04-17,18,3,9,4,18,12,0,73,10,1026,47.5,18,4,2,119,113,116,0,4,12.2,météo favorable,19:39:00,05:49:00,3,119,12,122,18,113,11,116,4,116
2014-04-18,13,5,19,7,12,9,0.3,94,9.875,1016,43,13,6,5,116,119,116,0,4,13.3,météo correcte,19:41:00,05:47:00,9,116,12,176,13,116,5,113,9,116
2014-04-19,14,2,17,3,14,11,0.6,91,7.125,1016,54.25,14,7,-0,116,116,119,0,3,12.2,météo correcte,19:42:00,05:45:00,2,248,10,113,14,119,9,263,3,143
2014-04-20,18,8,13,8,17,12,1,94,8,1008,39,18,8,7,266,116,113,0,3,13.4,météo favorable,19:44:00,05:43:00,9,116,12,113,18,113,8,113,9,266
2014-04-21,17,7,11,10,17,13,1.5,75,10,1006,42.625,17,10,9,116,116,353,0,4,13.4,météo correcte,19:45:00,05:41:00,7,116,14,113,17,353,10,116,8,113
2014-04-22,18,8,10,9,18,14,2,89,9.75,1016,47.875,18,10,8,116,353,113,0,3,13.4,météo correcte,19:47:00,05:39:00,8,119,15,116,18,176,9,176,8,119
2014-04-23,20,6,7,10,19,14,2.3,93,8.375,1019,20.875,20,11,10,176,176,176,0,4,14.1,météo favorable,19:48:00,05:37:00,6,176,16,113,20,176,10,113,7,143
2014-04-24,20,9,8,12,20,15,7.3,85,9.5,1019,45,20,13,12,353,176,386,0,5,14.1,météo favorable,19:50:00,05:36:00,10,353,16,116,19,353,12,356,9,116
2014-04-25,19,10,20,11,19,14,4.3,95,8.625,1015,57.25,19,13,10,143,119,119,0,4,11.1,météo correcte,19:51:00,05:34:00,10,353,17,119,17,116,11,113,11,356
2014-04-26,16,7,17,8,16,12,0.1,94,6.75,1014,57.125,16,9,7,116,119,116,0,3,12.3,météo correcte,19:53:00,05:32:00,7,248,14,116,14,119,8,143,7,143
2014-04-27,15,6,19,7,15,12,1.9,91,7.5,1009,77.875,15,10,4,116,119,353,0,3,10,météo défavorable,19:54:00,05:30:00,6,248,13,119,14,353,10,353,7,248
2014-04-28,16,8,8,8,16,13,1.7,95,7.75,1013,73.75,16,10,7,143,119,353,0,3,10,météo défavorable,19:56:00,05:28:00,8,248,12,353,16,353,8,113,8,353
2014-04-29,18,5,8,9,17,14,0.5,90,9.875,1013,33.625,18,10,8,116,116,116,0,4,14.3,météo favorable,19:57:00,05:26:00,7,116,14,113,18,176,7,116,5,113
2014-04-30,19,7,9,9,19,15,2.2,90,8.5,1013,33.5,19,12,9,116,113,176,0,5,14.3,météo favorable,19:59:00,05:25:00,7,143,16,176,18,176,9,176,8,116
2014-05-01,17,7,15,11,17,13,10.4,96,8.375,1013,73.125,17,13,11,353,353,353,0,3,11.3,météo défavorable,20:00:00,05:23:00,10,353,15,176,16,356,11,266,7,176
2014-05-02,16,7,23,10,16,12,0.9,96,6.375,1022,70.25,16,11,8,143,116,116,0,3,12.4,météo défavorable,20:02:00,05:21:00,10,248,12,122,16,176,7,116,9,248
2014-05-03,14,5,19,6,14,11,0,84,10,1025,10,14,4,2,113,113,113,0,4,14.5,météo correcte,20:03:00,05:20:00,5,116,11,113,14,113,6,113,5,113
2014-05-04,16,2,6,5,16,13,0,82,9,1025,7.625,16,7,4,113,113,113,0,4,14.5,météo correcte,20:05:00,05:18:00,2,143,13,113,16,113,7,113,4,113
2014-05-05,20,3,10,9,19,16,0,72,10,1019,5.875,20,10,8,113,113,113,0,5,14.5,météo favorable,20:06:00,05:16:00,3,113,15,113,20,113,11,113,5,113
2014-05-06,19,10,22,13,19,16,7.3,86,9,1012,61.375,19,14,12,119,119,353,0,5,10.4,météo correcte,20:08:00,05:15:00,11,116,15,263,19,353,13,356,10,116
2014-05-07,15,9,21,10,15,13,7.2,95,8.25,1016,43.375,15,12,8,116,353,176,0,3,12.4,météo correcte,20:09:00,05:13:00,10,176,14,176,15,353,9,143,12,356
2014-05-08,15,8,25,10,15,13,5.8,96,4.5,1017,83.625,15,13,8,263,266,389,0,3,10.4,météo défavorable,20:10:00,05:11:00,9,248,13,122,15,266,12,296,8,143
2014-05-09,16,9,23,12,15,14,0.9,97,9,1018,67.125,16,13,11,119,353,116,0,3,11.4,météo défavorable,20:12:00,05:10:00,13,119,13,353,16,119,9,143,12,122
2014-05-10,13,8,21,11,12,13,11.2,98,6.625,1018,70.25,13,13,9,119,302,299,0,3,10.4,météo défavorable,20:13:00,05:08:00,8,248,13,119,13,302,10,176,8,143
2014-05-11,12,7,25,8,12,10,1.9,97,10,1012,60.125,12,8,5,122,122,116,0,4,10.4,météo défavorable,20:15:00,05:07:00,7,116,10,353,12,353,7,113,8,116
2014-05-12,13,5,19,8,13,10,3.1,91,9,1015,71.5,13,10,4,119,353,143,0,4,10.5,météo défavorable,20:16:00,05:05:00,5,119,11,353,12,353,8,353,6,116
2014-05-13,14,6,14,7,14,11,2,97,7.25,1024,74.125,14,10,5,248,122,176,0,3,10.5,météo défavorable,20:17:00,05:04:00,6,353,10,353,14,353,6,176,7,248
2014-05-14,16,2,16,8,16,12,1.7,93,6.75,1032,23.375,16,10,8,113,116,113,0,3,14.5,météo correcte,20:19:00,05:02:00,2,143,13,176,14,176,6,143,4,143
2014-05-15,15,2,17,5,15,12,0,91,7.5,1035,30.875,15,7,3,113,113,113,0,3,14.5,météo correcte,20:20:00,05:01:00,2,248,12,113,15,113,6,113,4,248
2014-05-16,18,3,18,7,18,15,0,83,8,1034,2.25,18,10,5,113,113,113,0,3,14.5,météo favorable,20:21:00,05:00:00,3,143,14,113,18,113,10,113,4,143
