#### EXPORT DONNEES METEO POUR "REIMS" (LAT/LON: 49.258329/4.031696)
#### DONNEES PROVENANT DE WWW.HISTORIQUE-METEO.NET - UTILISATION LIBRE A CONDITION DE MENTIONNER LEUR PROVENANCE
#### DOC POUR LES WEATHER CODES : https://www.historique-meteo.net/weathercodes.txt
DATE,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C_6H,TEMPERATURE_NOON_C_12H,TEMPERATURE_EVENING_C_18H,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,WEATHER_CODE_MORNING_6H,WEATHER_CODE_NOON_12H,WEATHER_CODE_EVENING_18H,TOTAL_SNOW_MM,UV_INDEX,SUNHOUR,OPINION,SUNSET,SUNRISE,TEMPERATURE_NIGHT_C_3H,WEATHER_CODE_NIGHT_3H,TEMPERATURE_9H,WEATHER_CODE_9H,TEMPERATURE_15H,WEATHER_CODE_15H,TEMPERATURE_21H,WEATHER_CODE_21H,TEMPERATURE_MIDNIGHT_0H,WEATHER_CODE_MIDNIGHT_0H
2022-01-14,9,1,5,1,6,5,0,84,10,1039,1,9,5,1,113,113,113,0,2,8.7,météo très défavorable,17:12:00,08:34:00,1,113,1,113,9,113,3,113,1,113
2022-01-15,7,1,10,1,6,3,0,87,10,1032,39.375,7,3,-2,113,113,122,0,2,6.9,météo très défavorable,17:13:00,08:33:00,2,113,1,113,7,122,2,122,2,113
2022-01-16,6,0,10,-0,5,4,0,90,10,1032,59.5,6,3,-3,113,119,122,0,2,3.3,météo très défavorable,17:15:00,08:33:00,0,113,2,122,6,122,4,119,1,113
2022-01-17,9,3,10,3,7,7,0,96,6,1039,37,9,5,2,143,116,113,0,2,6.9,météo très défavorable,17:16:00,08:32:00,4,143,3,143,9,113,3,113,4,143
2022-01-18,11,1,17,1,9,7,0,94,9,1038,14,11,7,-1,113,113,113,0,3,8.7,météo très défavorable,17:18:00,08:31:00,2,113,1,143,11,113,2,113,2,116
2022-01-19,6,0,14,-0,5,3,0,94,10,1034,35.25,6,2,-2,113,113,119,0,2,8.7,météo très défavorable,17:19:00,08:30:00,0,113,0,113,6,116,2,119,1,113
2022-01-20,4,0,19,1,4,2,0.4,95,8.625,1034,72.5,4,3,-3,119,368,371,0.1,1,5.1,météo très défavorable,17:21:00,08:29:00,2,116,2,119,4,368,0,143,4,353
2022-01-21,3,-1,17,-1,2,3,0.3,95,8.875,1036,72,3,2,-4,116,122,176,0,1,5.1,météo très défavorable,17:23:00,08:28:00,-1,113,-1,116,3,317,3,143,-1,119
2022-01-22,7,0,13,0,5,3,0,92,10,1037,47.125,7,4,-3,113,113,119,0,1,8.7,météo très défavorable,17:24:00,08:27:00,2,116,0,113,7,116,3,122,1,122
2022-01-23,8,3,12,4,7,7,0,84,10,1035,62.25,8,4,2,119,122,113,0,2,3.4,météo très défavorable,17:26:00,08:26:00,3,119,4,122,8,116,3,113,3,119
2022-01-24,10,0,10,-0,7,6,0,94,10,1035,4.75,10,5,-3,113,113,113,0,2,8.7,météo très défavorable,17:27:00,08:25:00,0,113,0,113,10,113,2,113,1,113
2022-01-25,10,1,7,1,6,5,0,89,10,1037,0.25,10,5,1,113,113,113,0,2,8.7,météo très défavorable,17:29:00,08:24:00,1,113,1,113,10,113,2,113,1,113
2022-01-26,9,0,7,0,5,2,0,90,10,1034,5.25,9,4,-1,113,113,113,0,2,8.7,météo très défavorable,17:31:00,08:23:00,1,113,0,113,9,113,1,116,1,113
2022-01-27,7,0,18,0,6,6,0,94,9,1033,45.75,7,6,-3,113,113,122,0,2,6.9,météo très défavorable,17:32:00,08:22:00,0,113,0,143,7,122,6,122,1,113
2022-01-28,6,2,9,3,5,5,0,97,8,1037,85,6,4,0,143,116,122,0,1,3.4,météo très défavorable,17:34:00,08:20:00,4,119,2,143,6,122,4,122,6,119
2022-01-29,11,2,24,4,10,10,0,91,10,1036,74.625,11,8,1,122,116,122,0,3,6.9,météo très défavorable,17:35:00,08:19:00,2,122,5,116,11,122,9,122,2,116
2022-01-30,9,2,9,3,6,3,0.1,94,10,1035,34,9,7,0,113,113,116,0,1,8.7,météo très défavorable,17:37:00,08:18:00,5,113,2,113,7,116,2,122,9,176
2022-01-31,7,1,35,5,6,4,0.2,88,10,1024,66.5,7,4,-0,176,122,176,0,3,5.2,météo très défavorable,17:39:00,08:16:00,3,122,5,122,7,116,3,116,1,113
2022-02-01,9,0,27,0,5,9,0.5,97,8,1028,73,9,7,-4,119,266,176,0,2,3.5,météo très défavorable,17:40:00,08:15:00,0,113,3,266,6,122,8,119,0,116
2022-02-02,10,8,23,9,9,10,0,94,9,1026,100,10,8,5,122,122,122,0,2,3.5,météo défavorable,17:42:00,08:14:00,9,122,8,122,10,122,9,143,9,122
2022-02-03,9,5,16,7,8,8,0,89,10,1025,92.375,9,6,3,122,122,122,0,2,3.5,météo très défavorable,17:44:00,08:12:00,7,122,5,119,9,122,6,122,7,122
2022-02-04,9,5,25,7,9,6,0.3,83,9,1024,84.5,9,6,4,122,119,176,0,2,3.5,météo défavorable,17:45:00,08:11:00,7,122,7,122,9,266,5,113,7,122
2022-02-05,8,2,19,2,6,5,0,93,10,1028,52.125,8,2,-2,119,116,116,0,2,8.7,météo très défavorable,17:47:00,08:09:00,3,113,2,116,8,116,5,122,3,116
2022-02-06,10,5,43,6,8,10,3.3,86,6.875,1024,96.125,10,7,1,122,266,353,0,2,3.5,météo défavorable,17:49:00,08:08:00,5,122,7,266,9,266,9,293,5,122
2022-02-07,10,1,18,2,6,7,0.2,87,10,1034,19.125,10,3,-3,113,113,113,0,2,8.7,météo très défavorable,17:50:00,08:06:00,3,116,1,113,10,113,3,113,5,176
2022-02-08,8,1,11,1,6,6,0,86,10,1034,70.5,8,5,-2,116,119,119,0,2,3.6,météo très défavorable,17:52:00,08:05:00,1,119,3,119,8,119,7,119,1,116
2022-02-09,11,3,8,3,11,9,0,91,10,1031,10.25,11,6,1,113,113,113,0,3,8.7,météo très défavorable,17:54:00,08:03:00,4,113,3,113,10,113,5,113,6,116
2022-02-10,9,3,19,3,8,8,0.4,93,9.875,1025,60.75,9,6,1,119,119,119,0,3,5.3,météo très défavorable,17:55:00,08:02:00,4,113,5,116,9,122,3,317,5,113
2022-02-11,8,1,19,1,6,6,0.2,93,9.875,1036,41.75,8,2,-3,116,122,113,0,1,5.3,météo très défavorable,17:57:00,08:00:00,3,113,2,119,8,113,2,113,3,317
2022-02-12,6,0,12,-0,5,3,0,87,10,1036,30.375,6,0,-3,116,113,113,0,2,7.1,météo très défavorable,17:59:00,07:58:00,0,116,1,122,6,116,0,113,0,113
2022-02-13,10,-1,29,-1,7,9,0,78,10,1022,59.5,10,4,-5,122,122,116,0,3,8.4,météo très défavorable,18:00:00,07:57:00,-1,113,1,122,10,113,8,122,-1,113
2022-02-14,10,5,25,9,9,7,0.6,92,10,1014,87.875,10,7,5,122,353,176,0,2,5.2,météo défavorable,18:02:00,07:55:00,10,122,8,122,8,122,5,116,8,122
2022-02-15,9,3,22,3,8,8,0.1,95,8,1020,56.5,9,5,-0,143,113,122,0,3,10,météo très défavorable,18:04:00,07:53:00,3,143,4,116,9,116,7,176,5,116
2022-02-16,12,8,30,9,12,12,1.4,93,7.875,1011,100,12,11,6,296,266,122,0,3,5.3,météo défavorable,18:05:00,07:51:00,8,176,10,122,12,122,12,122,8,266
2022-02-17,12,7,35,9,10,10,0.2,74,10,1022,54,12,10,3,176,116,116,0,2,10.6,météo défavorable,18:07:00,07:50:00,12,176,8,113,11,116,7,116,12,122
2022-02-18,13,7,40,10,12,10,0.4,95,10,1017,80.75,13,9,7,176,176,176,0,4,5.3,météo défavorable,18:09:00,07:48:00,8,122,11,176,13,122,7,113,7,116
2022-02-19,8,3,27,3,7,7,0.9,79,9.875,1021,59,8,4,-2,113,116,122,0,2,10,météo très défavorable,18:10:00,07:46:00,3,116,3,116,8,116,5,296,5,122
2022-02-20,11,7,32,8,8,10,0.3,88,9,1018,99.875,11,7,3,122,122,122,0,2,5.3,météo défavorable,18:12:00,07:44:00,7,122,7,122,10,122,11,266,7,176
2022-02-21,10,3,42,3,7,7,0.6,80,9,1018,75.5,10,8,-2,368,176,176,0.1,2,6.9,météo très défavorable,18:13:00,07:42:00,5,113,4,116,8,176,7,119,10,266
2022-02-22,9,4,23,5,7,9,0,92,10,1025,87.75,9,8,2,122,122,122,0,3,5.4,météo très défavorable,18:15:00,07:40:00,4,122,6,122,8,122,9,122,5,113
2022-02-23,11,3,10,3,9,7,0.2,95,8,1031,53.875,11,6,2,143,113,122,0,2,8.5,météo très défavorable,18:17:00,07:39:00,5,143,5,113,11,122,5,122,8,353
2022-02-24,10,3,29,7,10,6,0.6,86,8.375,1023,58.25,10,6,4,122,113,263,0,3,8.5,météo défavorable,18:18:00,07:37:00,6,119,7,116,9,266,3,113,5,116
2022-02-25,8,2,27,2,7,6,0.1,85,10,1033,48.25,8,1,-3,116,122,176,0,2,8.5,météo très défavorable,18:20:00,07:35:00,2,113,3,116,8,116,2,113,2,116
2022-02-26,11,0,17,0,9,8,0,86,10,1036,0.375,11,2,-1,113,113,113,0,3,10.9,météo très défavorable,18:22:00,07:33:00,0,113,2,113,11,113,2,113,1,113
2022-02-27,12,-1,22,-1,8,8,0,79,10,1030,0.5,12,2,-6,113,113,113,0,3,10.9,météo très défavorable,18:23:00,07:31:00,-1,113,1,113,12,113,2,113,1,113
2022-02-28,12,-1,15,-1,9,6,0,79,10,1029,7.25,12,1,-4,113,113,116,0,3,11,météo très défavorable,18:25:00,07:29:00,-1,113,2,113,12,113,3,113,0,113
2022-03-01,9,0,12,0,7,6,0,74,10,1028,66.25,9,1,-2,116,122,122,0,2,5.5,météo très défavorable,19:27:00,08:26:00,1,113,2,122,9,122,4,122,2,113
2022-03-02,10,2,9,3,8,8,0,74,10,1026,80.25,10,5,0,122,116,122,0,3,7,météo très défavorable,19:29:00,08:24:00,2,122,4,122,10,122,7,116,3,116
2022-03-03,12,3,12,3,10,11,0,85,10,1019,24,12,6,1,122,113,113,0,3,11.1,météo très défavorable,19:30:00,08:22:00,3,116,4,113,12,113,5,113,4,116
2022-03-04,12,0,18,-0,9,9,0,72,10,1019,0,12,2,-3,113,113,113,0,3,11.1,météo très défavorable,19:32:00,08:20:00,2,113,2,113,12,113,2,113,4,113
2022-03-05,11,0,13,-0,9,8,0,75,10,1022,0,11,2,-2,113,113,113,0,3,11.2,météo très défavorable,19:33:00,08:18:00,0,113,2,113,11,113,2,113,1,113
2022-03-06,12,-1,17,-1,9,7,0,75,10,1023,1,12,0,-2,113,113,113,0,3,11.2,météo très défavorable,19:35:00,08:16:00,0,113,2,113,12,113,2,113,2,113
2022-03-07,11,-2,18,-2,8,8,0,79,10,1024,0.5,11,1,-5,113,113,113,0,3,11.2,météo très défavorable,19:37:00,08:14:00,-1,113,1,113,11,113,1,113,0,113
2022-03-08,10,-1,24,-1,9,8,0,68,10,1022,1.5,10,1,-6,113,113,113,0,3,11.3,météo très défavorable,19:38:00,08:12:00,-1,113,2,113,10,113,2,113,-1,113
2022-03-09,14,1,12,1,12,12,0,86,10,1026,5,14,8,-2,113,113,113,0,3,11.3,météo très défavorable,19:40:00,08:10:00,2,113,4,113,14,113,6,113,2,113
2022-03-10,15,2,17,2,13,11,0,90,10,1025,11.625,15,6,-1,113,113,116,0,3,11.3,météo correcte,19:41:00,08:08:00,3,113,5,113,15,113,9,116,4,113
2022-03-11,12,5,26,5,12,10,0.7,93,8,1017,72.75,12,9,2,116,122,266,0,2,7.2,météo très défavorable,19:43:00,08:06:00,5,113,7,116,11,266,10,122,8,119
2022-03-12,9,7,15,8,8,8,0.8,95,10,1018,100,9,7,5,353,353,122,0,2,5.7,météo défavorable,19:44:00,08:04:00,8,176,8,122,8,176,7,122,9,176
2022-03-13,11,7,24,7,11,9,2,88,8.25,1020,89.5,11,8,3,116,122,296,0,2,5.7,météo défavorable,19:46:00,08:02:00,8,122,8,122,9,266,7,263,8,176
2022-03-14,12,3,13,3,10,10,0.2,95,7.875,1027,58.75,12,6,1,143,113,122,0,2,8.7,météo très défavorable,19:48:00,08:00:00,4,143,6,116,12,119,8,122,5,176
2022-03-15,12,7,15,7,10,11,1.5,96,4,1027,98.375,12,10,4,266,266,143,0,2,6,météo défavorable,19:49:00,07:58:00,7,122,8,266,12,266,9,143,8,122
2022-03-16,18,7,18,7,15,16,0,96,8,1022,20.875,18,12,5,143,113,113,0,3,11.6,météo favorable,19:51:00,07:56:00,8,116,10,113,18,113,11,113,7,143
2022-03-17,10,7,22,9,9,10,0,97,10,1033,65.5,10,8,5,122,122,119,0,3,6,météo défavorable,19:52:00,07:54:00,9,116,9,122,9,122,7,113,10,113
2022-03-18,16,2,28,2,13,12,0,86,10,1038,1.75,16,5,-2,113,113,113,0,3,11.6,météo correcte,19:54:00,07:51:00,3,113,5,113,16,113,8,113,4,113
2022-03-19,17,5,30,5,14,13,0,84,10,1039,1.625,17,7,1,113,113,113,0,4,11.6,météo correcte,19:55:00,07:49:00,5,113,7,113,17,113,7,113,6,113
2022-03-20,15,4,15,4,12,13,0,82,10,1028,63.125,15,9,1,119,116,119,0,3,7.4,météo correcte,19:57:00,07:47:00,4,116,5,122,15,122,9,113,5,116
2022-03-21,17,7,18,7,15,15,0.1,89,10,1030,29.375,17,9,5,116,113,113,0,3,11.6,météo correcte,19:58:00,07:45:00,7,119,10,113,17,113,10,113,7,176
2022-03-22,18,5,11,5,15,13,0,77,10,1030,0.75,18,7,2,113,113,113,0,4,11.6,météo favorable,20:00:00,07:43:00,6,113,8,113,18,113,9,113,8,113
2022-03-23,17,6,7,6,16,17,0,86,10,1031,0,17,9,5,113,113,113,0,4,11.6,météo correcte,20:01:00,07:41:00,6,113,9,113,17,113,10,113,8,113
2022-03-24,17,6,10,6,15,15,0,71,10,1031,9.875,17,7,5,113,116,113,0,4,11.6,météo correcte,20:03:00,07:39:00,7,113,10,116,17,113,8,113,8,113
2022-03-25,20,5,13,5,17,17,0,78,10,1029,0,20,9,4,113,113,113,0,4,11.6,météo favorable,20:04:00,07:37:00,6,113,10,113,20,113,9,113,7,113
2022-03-26,20,5,21,5,17,17,0,77,10,1030,3.375,20,10,3,113,113,113,0,4,11.6,météo favorable,20:06:00,07:35:00,6,113,10,113,20,113,9,113,7,113
2022-03-27,21,5,14,5,18,16,0,88,10,1030,0.25,21,9,4,113,113,113,0,4,11.6,météo favorable,20:07:00,07:32:00,6,113,10,113,21,113,11,113,7,113
2022-03-28,19,7,5,7,17,18,0,83,10,1028,4.25,19,9,7,113,113,113,0,4,11.6,météo favorable,20:09:00,07:30:00,8,113,12,113,19,113,12,113,9,113
2022-03-29,18,10,10,10,16,16,0.5,76,10,1017,88.125,18,10,9,122,116,176,0,3,7.7,météo défavorable,20:10:00,07:28:00,10,122,12,122,18,122,12,353,11,119
2022-03-30,11,4,24,9,6,8,4,95,5.375,1005,85.25,11,10,1,353,266,263,0,2,6.4,météo défavorable,20:12:00,07:26:00,10,266,6,266,6,266,4,113,11,353
2022-03-31,9,5,16,5,9,7,0.1,87,10,1002,80.375,9,5,3,116,122,176,0,2,6.4,météo très défavorable,20:13:00,07:24:00,5,116,6,119,9,119,5,122,7,119
2022-04-01,4,-1,24,-1,4,1,1.4,96,6.5,1008,96.375,4,2,-4,368,368,230,0.3,1,6.5,météo très défavorable,20:15:00,07:22:00,0,122,1,119,2,338,1,230,0,368
2022-04-02,4,0,28,0,3,3,0.6,91,8,1018,100,4,0,-6,338,368,371,0.5,1,6.5,météo très défavorable,20:16:00,07:20:00,1,326,1,122,4,122,2,122,0,332
2022-04-03,8,-2,17,-2,7,7,0,84,10,1024,36.375,8,0,-6,113,119,116,0,2,10.3,météo très défavorable,20:18:00,07:18:00,-1,116,3,113,8,116,2,116,1,116
2022-04-04,10,-1,29,-1,9,7,0,82,10,1024,68.75,10,3,-4,116,116,122,0,3,7.8,météo très défavorable,20:19:00,07:15:00,0,116,5,122,10,122,7,122,0,113
2022-04-05,13,6,23,7,11,12,0.2,96,10,1013,92.625,13,10,3,122,122,176,0,3,6.5,météo défavorable,20:21:00,07:13:00,6,122,8,122,13,176,9,116,6,122
2022-04-06,12,7,30,7,10,11,0.5,80,10,1010,90.125,12,8,4,122,119,176,0,2,6.6,météo défavorable,20:22:00,07:11:00,7,122,8,119,12,122,10,353,8,176
2022-04-07,10,7,41,9,7,8,1.3,88,9.875,1003,95.875,10,7,4,122,296,176,0,2,6.6,météo défavorable,20:24:00,07:09:00,9,122,10,122,8,122,7,122,9,353
2022-04-08,7,2,19,6,4,2,5.8,97,9.5,1003,86.75,7,4,1,119,296,317,0,2,6.6,météo très défavorable,20:25:00,07:07:00,7,122,7,122,3,317,3,317,6,113
2022-04-09,10,1,21,1,8,8,0.7,95,6.75,1020,64.5,10,3,-2,143,176,176,0,2,6.6,météo très défavorable,20:27:00,07:05:00,1,143,5,200,10,119,3,113,3,266
2022-04-10,10,0,6,0,10,9,0,90,10,1022,46.375,10,3,-1,113,122,122,0,3,7.9,météo très défavorable,20:28:00,07:03:00,1,113,6,113,10,122,5,113,1,113
2022-04-11,14,2,23,2,12,13,0,88,10,1020,15.125,14,9,-1,116,113,113,0,3,11.6,météo correcte,20:30:00,07:01:00,3,113,7,113,14,113,8,113,4,113
2022-04-12,19,7,19,7,16,16,0,88,10,1012,28.375,19,12,5,113,113,113,0,4,11.6,météo favorable,20:31:00,06:59:00,7,116,12,113,19,113,13,122,7,113
2022-04-13,19,10,8,10,17,17,0,91,10,1020,78,19,13,10,122,116,122,0,4,9.2,météo défavorable,20:33:00,06:57:00,11,122,14,116,19,122,13,116,12,119
2022-04-14,20,8,20,8,19,20,0,94,9,1026,20,20,14,7,116,113,113,0,5,11.6,météo favorable,20:35:00,06:55:00,9,143,13,113,19,116,12,116,10,113
2022-04-15,19,9,10,9,18,18,0,90,10,1026,21.25,19,12,8,113,116,113,0,5,10.4,météo favorable,20:36:00,06:53:00,10,113,14,116,19,113,12,113,11,113
2022-04-16,19,8,19,8,16,17,0,86,10,1028,7.5,19,10,6,113,113,113,0,4,11.6,météo favorable,20:38:00,06:51:00,9,113,12,113,19,113,9,113,10,116
2022-04-17,19,3,19,3,16,17,0,75,10,1029,1.25,19,10,0,113,113,113,0,4,11.6,météo favorable,20:39:00,06:49:00,4,113,9,113,19,113,8,113,6,113
2022-04-18,16,3,13,3,14,15,0,81,10,1020,44.25,16,7,1,113,113,122,0,4,9.3,météo correcte,20:41:00,06:47:00,4,113,9,116,16,122,10,122,6,113
2022-04-19,17,6,12,6,16,16,0,79,10,1017,56.375,17,9,6,122,116,116,0,3,11.6,météo correcte,20:42:00,06:45:00,7,113,11,116,17,116,11,116,9,122
2022-04-20,16,6,21,6,15,14,0,87,10,1012,20.875,16,8,3,113,113,113,0,4,11.6,météo correcte,20:44:00,06:43:00,7,113,11,116,16,116,8,113,9,113
2022-04-21,17,3,19,3,15,16,0,81,10,1009,6.875,17,9,1,113,113,113,0,4,11.6,météo correcte,20:45:00,06:41:00,4,113,10,113,17,113,8,113,6,113
2022-04-22,14,5,21,5,14,13,0,95,10,1005,53.125,14,9,2,116,119,119,0,4,8.2,météo correcte,20:47:00,06:39:00,6,113,10,116,13,119,12,116,7,113
2022-04-23,15,9,28,9,15,12,0.3,88,10,1002,72.75,15,10,6,113,122,353,0,3,7.1,météo défavorable,20:48:00,06:37:00,9,116,11,119,12,176,10,122,10,119
2022-04-24,10,8,17,8,9,9,1.5,93,6,1007,92.875,10,8,6,122,266,266,0,2,7.1,météo défavorable,20:50:00,06:35:00,9,116,9,122,9,266,8,143,10,176
2022-04-25,14,6,13,6,13,13,0.5,94,9.875,1014,59,14,9,5,176,176,176,0,4,7.1,météo correcte,20:51:00,06:33:00,7,113,10,119,14,119,7,116,9,113
2022-04-26,15,5,15,5,14,14,0.1,93,9,1022,52.875,15,8,2,116,116,176,0,3,9.4,météo correcte,20:53:00,06:31:00,6,119,9,116,15,119,8,116,5,143
2022-04-27,18,3,18,3,16,18,0,91,10,1025,21.25,18,11,1,113,119,113,0,4,10.5,météo correcte,20:54:00,06:29:00,4,116,11,113,18,113,9,113,5,116
2022-04-28,21,5,22,5,19,20,0,87,10,1027,0.5,24,13,3,113,113,113,0,5,11.6,météo favorable,20:56:00,06:28:00,6,113,13,113,21,113,11,113,7,113
2022-04-29,18,7,12,7,15,16,0,85,10,1028,57.75,18,10,7,113,122,122,0,3,8.3,météo correcte,20:57:00,06:26:00,8,116,13,113,18,119,10,116,9,119
2022-04-30,15,4,18,4,15,15,0,94,10,1026,39,15,8,2,113,116,113,0,4,10.5,météo correcte,20:59:00,06:24:00,5,113,11,116,15,119,8,116,7,116
2022-05-01,17,5,11,5,15,16,0,90,10,1024,39.5,17,10,3,113,116,122,0,4,11.3,météo correcte,21:00:00,06:22:00,5,113,11,113,17,119,10,119,6,113
2022-05-02,17,6,12,6,16,15,0,88,10,1020,46.875,17,9,5,116,116,113,0,3,13.5,météo correcte,21:02:00,06:21:00,8,116,12,113,17,119,9,116,9,119
2022-05-03,18,7,17,9,15,17,0.1,80,10,1018,42.625,18,11,8,176,113,113,0,4,13.5,météo favorable,21:03:00,06:19:00,7,119,11,119,18,113,10,116,8,116
2022-05-04,18,7,18,10,16,15,0,84,10,1021,48.125,18,8,9,116,113,116,0,4,14.5,météo favorable,21:05:00,06:17:00,9,122,11,116,18,113,9,116,7,116
2022-05-05,18,7,9,7,15,17,0.1,93,10,1026,75.125,18,12,6,122,122,176,0,4,9.3,météo défavorable,21:06:00,06:16:00,7,116,12,122,18,122,11,122,9,113
2022-05-06,19,7,14,7,18,19,0,96,7,1026,32.125,19,13,5,143,116,113,0,4,14.5,météo favorable,21:08:00,06:14:00,7,143,13,113,19,116,13,116,8,143
2022-05-07,20,9,10,9,17,19,0,92,9,1025,57.875,20,13,9,122,119,116,0,5,12.4,météo correcte,21:09:00,06:12:00,10,143,14,122,20,116,13,116,11,113
2022-05-08,20,9,17,9,19,19,0,98,6.75,1026,53,20,13,8,248,119,113,0,4,11.4,météo correcte,21:11:00,06:11:00,9,143,14,122,20,119,11,113,10,143
2022-05-09,22,9,10,10,21,22,0,94,9,1026,19,25,15,9,143,113,116,0,5,14.5,météo favorable,21:12:00,06:09:00,9,113,16,113,22,116,15,113,10,113
2022-05-10,23,13,21,13,22,22,0,86,10,1022,39.625,25,15,12,116,119,113,0,5,12.5,météo correcte,21:14:00,06:08:00,13,113,18,122,23,116,15,113,14,113
2022-05-11,23,12,23,12,22,22,0,92,10,1017,19.125,25,15,11,113,113,116,0,5,14.5,météo favorable,21:15:00,06:06:00,12,113,18,113,23,113,15,116,14,113
2022-05-12,20,9,11,9,18,18,0,94,9,1021,41.25,20,12,9,143,116,116,0,4,14.5,météo favorable,21:17:00,06:05:00,13,113,14,113,20,116,13,116,14,119
2022-05-13,22,7,13,8,20,22,0,89,10,1023,2.125,25,14,7,113,113,113,0,5,14.5,météo favorable,21:18:00,06:04:00,7,113,14,113,22,113,12,113,9,113
2022-05-14,22,8,6,8,19,22,0,91,10,1023,8.25,25,15,8,113,113,113,0,5,14.5,météo favorable,21:19:00,06:02:00,8,113,15,113,22,113,13,113,9,113
2022-05-15,24,9,15,10,22,24,0,82,10,1020,30.25,26,18,10,113,116,116,0,5,14.5,météo favorable,21:21:00,06:01:00,9,113,17,116,24,116,17,116,11,116
2022-05-16,24,14,17,14,23,23,0.7,96,9,1021,52.125,25,17,13,143,176,116,0,5,15.2,météo favorable,21:22:00,06:00:00,15,119,19,353,24,116,16,116,15,353
2022-05-17,24,13,6,13,23,23,0.3,91,9.875,1022,41.125,25,18,13,116,116,176,0,6,15.5,météo favorable,21:23:00,05:58:00,13,116,20,116,24,176,17,113,14,116
